       Q,      F(Q)_RMC,  F(Q)_Expt
      5.7500000 ,      -0.3808716 ,      -0.3032158
      5.7600000 ,      -0.3905185 ,      -0.2983386
      5.7700000 ,      -0.4254159 ,      -0.3341275
      5.7800000 ,      -0.4812722 ,      -0.4064971
      5.7900000 ,      -0.5452602 ,      -0.4993065
      5.8000000 ,      -0.5980297 ,      -0.5870225
      5.8100000 ,      -0.6175364 ,      -0.6398743
      5.8200000 ,      -0.5838609 ,      -0.6303709
      5.8300000 ,      -0.4839299 ,      -0.5397035
      5.8400000 ,      -0.3150502 ,      -0.3625608
      5.8500000 ,      -0.0864189 ,      -0.1092241
      5.8600000 ,       0.1817779 ,       0.1955711
      5.8700000 ,       0.4615235 ,       0.5167951
      5.8800000 ,       0.7217269 ,       0.8154112
      5.8900000 ,       0.9335715 ,       1.0554310
      5.9000000 ,       1.0753293 ,       1.2102269
      5.9100000 ,       1.1356618 ,       1.2667910
      5.9200000 ,       1.1147861 ,       1.2271205
      5.9300000 ,       1.0233796 ,       1.1065764
      5.9400000 ,       0.8795996 ,       0.9297440
      5.9500000 ,       0.7049971 ,       0.7248580
      5.9600000 ,       0.5203026 ,       0.5181228
      5.9700000 ,       0.3420306 ,       0.3292072
      5.9800000 ,       0.1805900 ,       0.1688387
      5.9900000 ,       0.0401835 ,       0.0388693
      6.0000000 ,      -0.0796830 ,      -0.0654408
      6.0100000 ,      -0.1816488 ,      -0.1517001
      6.0200000 ,      -0.2677060 ,      -0.2263288
      6.0300000 ,      -0.3369919 ,      -0.2912969
      6.0400000 ,      -0.3848001 ,      -0.3425389
      6.0500000 ,      -0.4030976 ,      -0.3704553
      6.0600000 ,      -0.3824180 ,      -0.3623488
      6.0700000 ,      -0.3146253 ,      -0.3061301
      6.0800000 ,      -0.1957943 ,      -0.1942902
      6.0900000 ,      -0.0284085 ,      -0.0270575
      6.1000000 ,       0.1777721 ,       0.1861450
      6.1100000 ,       0.4064967 ,       0.4274071
      6.1200000 ,       0.6373757 ,       0.6731260
      6.1300000 ,       0.8493195 ,       0.8982892
      6.1400000 ,       1.0243030 ,       1.0812642
      6.1500000 ,       1.1505927 ,       1.2079734
      6.1600000 ,       1.2246861 ,       1.2744635
      6.1700000 ,       1.2514977 ,       1.2872495
      6.1800000 ,       1.2427357 ,       1.2613350
      6.1900000 ,       1.2138299 ,       1.2163575
      6.2000000 ,       1.1801121 ,       1.1717515
      6.2100000 ,       1.1531221 ,       1.1420493
      6.2200000 ,       1.1378875 ,       1.1334098
      6.2300000 ,       1.1317949 ,       1.1421751
      6.2400000 ,       1.1253071 ,       1.1557838
      6.2500000 ,       1.1043527 ,       1.1558222
      6.2600000 ,       1.0538357 ,       1.1225035
      6.2700000 ,       0.9614583 ,       1.0395428
      6.2800000 ,       0.8209893 ,       0.8983153
      6.2900000 ,       0.6342410 ,       0.7003574
      6.3000000 ,       0.4113165 ,       0.4576584
      6.3100000 ,       0.1690829 ,       0.1906944
      6.3200000 ,      -0.0717833 ,      -0.0753399
      6.3300000 ,      -0.2905220 ,      -0.3152527
      6.3400000 ,      -0.4699806 ,      -0.5084947
      6.3500000 ,      -0.5994937 ,      -0.6427283
      6.3600000 ,      -0.6763797 ,      -0.7156067
      6.3700000 ,      -0.7058034 ,      -0.7344630
      6.3800000 ,      -0.6991190 ,      -0.7140806
      6.3900000 ,      -0.6711306 ,      -0.6731256
      6.4000000 ,      -0.6369165 ,      -0.6300886
      6.4100000 ,      -0.6089203 ,      -0.5996383
      6.4200000 ,      -0.5949042 ,      -0.5901458
      6.4300000 ,      -0.5971286 ,      -0.6028274
      6.4400000 ,      -0.6128224 ,      -0.6325559
      6.4500000 ,      -0.6357118 ,      -0.6700148
      6.4600000 ,      -0.6581539 ,      -0.7045790
      6.4700000 ,      -0.6733201 ,      -0.7271885
      6.4800000 ,      -0.6769084 ,      -0.7325351
      6.4900000 ,      -0.6680187 ,      -0.7200979
      6.5000000 ,      -0.6490584 ,      -0.6938716
      6.5100000 ,      -0.6247908 ,      -0.6609609
      6.5200000 ,      -0.6008422 ,      -0.6294800
      6.5300000 ,      -0.5820987 ,      -0.6063399
      6.5400000 ,      -0.5714179 ,      -0.5954961
      6.5500000 ,      -0.5689771 ,      -0.5970836
      6.5600000 ,      -0.5723961 ,      -0.6076153
      6.5700000 ,      -0.5775640 ,      -0.6211431
      6.5800000 ,      -0.5799211 ,      -0.6310384
      6.5900000 ,      -0.5758373 ,      -0.6319044
      6.6000000 ,      -0.5637150 ,      -0.6211149
      6.6100000 ,      -0.5445271 ,      -0.5995861
      6.6200000 ,      -0.5216535 ,      -0.5715952
      6.6300000 ,      -0.5000636 ,      -0.5437029
      6.6400000 ,      -0.4850576 ,      -0.5230691
      6.6500000 ,      -0.4808906 ,      -0.5155913
      6.6600000 ,      -0.4896257 ,      -0.5243368
      6.6700000 ,      -0.5105014 ,      -0.5486576
      6.6800000 ,      -0.5399658 ,      -0.5841971
      6.6900000 ,      -0.5723638 ,      -0.6237800
      6.7000000 ,      -0.6011008 ,      -0.6589549
      6.7100000 ,      -0.6199996 ,      -0.6818076
      6.7200000 ,      -0.6245210 ,      -0.6866073
      6.7300000 ,      -0.6125684 ,      -0.6708973
      6.7400000 ,      -0.5847033 ,      -0.6357933
      6.7500000 ,      -0.5437527 ,      -0.5854500
      6.7600000 ,      -0.4939388 ,      -0.5258653
      6.7700000 ,      -0.4397770 ,      -0.4633491
      6.7800000 ,      -0.3850367 ,      -0.4030566
      6.7900000 ,      -0.3320310 ,      -0.3479567
      6.8000000 ,      -0.2814081 ,      -0.2984840
      6.8100000 ,      -0.2324763 ,      -0.2529395
      6.8200000 ,      -0.1839508 ,      -0.2085062
      6.8300000 ,      -0.1348963 ,      -0.1625865
      6.8400000 ,      -0.0855806 ,      -0.1140807
      6.8500000 ,      -0.0379785 ,      -0.0642385
      6.8600000 ,       0.0042527 ,      -0.0168232
      6.8700000 ,       0.0363619 ,       0.0224952
      6.8800000 ,       0.0535484 ,       0.0474040
      6.8900000 ,       0.0522202 ,       0.0525761
      6.9000000 ,       0.0311591 ,       0.0352625
      6.9100000 ,      -0.0077150 ,      -0.0035586
      6.9200000 ,      -0.0592040 ,      -0.0587973
      6.9300000 ,      -0.1154055 ,      -0.1217792
      6.9400000 ,      -0.1669210 ,      -0.1816212
      6.9500000 ,      -0.2044704 ,      -0.2271868
      6.9600000 ,      -0.2205786 ,      -0.2492084
      6.9700000 ,      -0.2109718 ,      -0.2421091
      6.9800000 ,      -0.1753774 ,      -0.2051147
      6.9900000 ,      -0.1175430 ,      -0.1423943
      7.0000000 ,      -0.0444648 ,      -0.0621868
      7.0100000 ,       0.0350141 ,       0.0249050
      7.0200000 ,       0.1119293 ,       0.1080782
      7.0300000 ,       0.1788714 ,       0.1784725
      7.0400000 ,       0.2312479 ,       0.2308156
      7.0500000 ,       0.2678642 ,       0.2642065
      7.0600000 ,       0.2907113 ,       0.2818702
      7.0700000 ,       0.3040351 ,       0.2899557
      7.0800000 ,       0.3129252 ,       0.2956720
      7.0900000 ,       0.3217744 ,       0.3052151
      7.1000000 ,       0.3329917 ,       0.3219917
      7.1100000 ,       0.3462879 ,       0.3455804
      7.1200000 ,       0.3587213 ,       0.3717030
      7.1300000 ,       0.3655016 ,       0.3932364
      7.1400000 ,       0.3613686 ,       0.4020494
      7.1500000 ,       0.3422088 ,       0.3912369
      7.1600000 ,       0.3065063 ,       0.3572125
      7.1700000 ,       0.2562408 ,       0.3011310
      7.1800000 ,       0.1969671 ,       0.2292474
      7.1900000 ,       0.1369894 ,       0.1520504
      7.2000000 ,       0.0857597 ,       0.0822928
      7.2100000 ,       0.0518240 ,       0.0323048
      7.2200000 ,       0.0407683 ,       0.0111689
      7.2300000 ,       0.0536489 ,       0.0224034
      7.2400000 ,       0.0863158 ,       0.0627220
      7.2500000 ,       0.1298621 ,       0.1222367
      7.2600000 ,       0.1721989 ,       0.1861629
      7.2700000 ,       0.2005008 ,       0.2377634
      7.2800000 ,       0.2040610 ,       0.2619727
      7.2900000 ,       0.1769720 ,       0.2489680
      7.3000000 ,       0.1200457 ,       0.1969123
      7.3100000 ,       0.0415064 ,       0.1132329
      7.3200000 ,      -0.0437826 ,       0.0140641
      7.3300000 ,      -0.1165129 ,      -0.0781524
      7.3400000 ,      -0.1562102 ,      -0.1385415
      7.3500000 ,      -0.1450289 ,      -0.1444571
      7.3600000 ,      -0.0713623 ,      -0.0800601
      7.3700000 ,       0.0674248 ,       0.0600781
      7.3800000 ,       0.2636927 ,       0.2690772
      7.3900000 ,       0.4999533 ,       0.5279789
      7.4000000 ,       0.7510110 ,       0.8081315
      7.4100000 ,       0.9874849 ,       1.0753492
      7.4200000 ,       1.1801234 ,       1.2951275
      7.4300000 ,       1.3041769 ,       1.4380003
      7.4400000 ,       1.3430820 ,       1.4840962
      7.4500000 ,       1.2908426 ,       1.4261096
      7.4600000 ,       1.1527326 ,       1.2702015
      7.4700000 ,       0.9442488 ,       1.0347301
      7.4800000 ,       0.6885494 ,       0.7471049
      7.4900000 ,       0.4128675 ,       0.4393803
      7.5000000 ,       0.1445408 ,       0.1434019
      7.5100000 ,      -0.0926728 ,      -0.1136499
      7.5200000 ,      -0.2814207 ,      -0.3126012
      7.5300000 ,      -0.4123407 ,      -0.4440460
      7.5400000 ,      -0.4842741 ,      -0.5083842
      7.5500000 ,      -0.5032254 ,      -0.5143201
      7.5600000 ,      -0.4803950 ,      -0.4762626
      7.5700000 ,      -0.4297336 ,      -0.4112219
      7.5800000 ,      -0.3654970 ,      -0.3358169
      7.5900000 ,      -0.3002096 ,      -0.2639044
      7.6000000 ,      -0.2433122 ,      -0.2051506
      7.6100000 ,      -0.2005947 ,      -0.1646316
      7.6200000 ,      -0.1743510 ,      -0.1433299
      7.6300000 ,      -0.1640632 ,      -0.1392354
      7.6400000 ,      -0.1673584 ,      -0.1486852
      7.6500000 ,      -0.1809786 ,      -0.1675949
      7.6600000 ,      -0.2015614 ,      -0.1923322
      7.6700000 ,      -0.2261238 ,      -0.2201203
      7.6800000 ,      -0.2522356 ,      -0.2490061
      7.6900000 ,      -0.2779559 ,      -0.2775363
      7.7000000 ,      -0.3016504 ,      -0.3043414
      7.7100000 ,      -0.3218110 ,      -0.3278191
      7.7200000 ,      -0.3369672 ,      -0.3460423
      7.7300000 ,      -0.3457250 ,      -0.3569250
      7.7400000 ,      -0.3469104 ,      -0.3585820
      7.7500000 ,      -0.3397532 ,      -0.3497535
      7.7600000 ,      -0.3240321 ,      -0.3301426
      7.7700000 ,      -0.3001179 ,      -0.3005425
      7.7800000 ,      -0.2688901 ,      -0.2627012
      7.7900000 ,      -0.2315498 ,      -0.2189547
      7.8000000 ,      -0.1893942 ,      -0.1717385
      7.8100000 ,      -0.1436360 ,      -0.1231304
      7.8200000 ,      -0.0953418 ,      -0.0745725
      7.8300000 ,      -0.0455251 ,      -0.0268698
      7.8400000 ,       0.0046243 ,       0.0195258
      7.8500000 ,       0.0534502 ,       0.0640295
      7.8600000 ,       0.0985923 ,       0.1053991
      7.8700000 ,       0.1369218 ,       0.1413651
      7.8800000 ,       0.1647402 ,       0.1685871
      7.8900000 ,       0.1782667 ,       0.1830303
      7.9000000 ,       0.1743590 ,       0.1807397
      7.9100000 ,       0.1513289 ,       0.1588690
      7.9200000 ,       0.1096642 ,       0.1167231
      7.9300000 ,       0.0524530 ,       0.0565329
      7.9400000 ,      -0.0146489 ,      -0.0162896
      7.9500000 ,      -0.0839825 ,      -0.0935694
      7.9600000 ,      -0.1469367 ,      -0.1654625
      7.9700000 ,      -0.1953220 ,      -0.2220620
      7.9800000 ,      -0.2228080 ,      -0.2552119
      7.9900000 ,      -0.2261229 ,      -0.2601408
      8.0000000 ,      -0.2057391 ,      -0.2365358
      8.0100000 ,      -0.1658547 ,      -0.1887720
      8.0200000 ,      -0.1136272 ,      -0.1251810
      8.0300000 ,      -0.0577697 ,      -0.0564540
      8.0400000 ,      -0.0067732 ,       0.0065265
      8.0500000 ,       0.0328897 ,       0.0549883
      8.0600000 ,       0.0581947 ,       0.0842084
      8.0700000 ,       0.0703077 ,       0.0946521
      8.0800000 ,       0.0744468 ,       0.0920256
      8.0900000 ,       0.0788511 ,       0.0861815
      8.1000000 ,       0.0930360 ,       0.0890632
      8.1100000 ,       0.1256686 ,       0.1120842
      8.1200000 ,       0.1824923 ,       0.1634783
      8.1300000 ,       0.2647310 ,       0.2461728
      8.1400000 ,       0.3683190 ,       0.3566476
      8.1500000 ,       0.4841411 ,       0.4850432
      8.1600000 ,       0.5992672 ,       0.6165310
      8.1700000 ,       0.6989669 ,       0.7337008
      8.1800000 ,       0.7691296 ,       0.8195099
      8.1900000 ,       0.7986395 ,       0.8602293
      8.2000000 ,       0.7812594 ,       0.8478216
      8.2100000 ,       0.7166784 ,       0.7813062
      8.2200000 ,       0.6105462 ,       0.6668715
      8.2300000 ,       0.4735080 ,       0.5167467
      8.2400000 ,       0.3194476 ,       0.3470815
      8.2500000 ,       0.1632833 ,       0.1752681
      8.2600000 ,       0.0187311 ,       0.0172216
      8.2700000 ,      -0.1035708 ,      -0.1148833
      8.2800000 ,      -0.1972691 ,      -0.2140398
      8.2900000 ,      -0.2606795 ,      -0.2788118
      8.3000000 ,      -0.2963543 ,      -0.3127324
      8.3100000 ,      -0.3099956 ,      -0.3229124
      8.3200000 ,      -0.3089823 ,      -0.3182062
      8.3300000 ,      -0.3008247 ,      -0.3073340
      8.3400000 ,      -0.2918409 ,      -0.2973245
      8.3500000 ,      -0.2862687 ,      -0.2925359
      8.3600000 ,      -0.2859185 ,      -0.2943656
      8.3700000 ,      -0.2903502 ,      -0.3016030
      8.3800000 ,      -0.2974542 ,      -0.3112530
      8.3900000 ,      -0.3042542 ,      -0.3195818
      8.4000000 ,      -0.3077286 ,      -0.3231242
      8.4100000 ,      -0.3054761 ,      -0.3194380
      8.4200000 ,      -0.2961122 ,      -0.3074794
      8.4300000 ,      -0.2793592 ,      -0.2875771
      8.4400000 ,      -0.2558684 ,      -0.2610806
      8.4500000 ,      -0.2268675 ,      -0.2298242
      8.4600000 ,      -0.1937540 ,      -0.1955715
      8.4700000 ,      -0.1577471 ,      -0.1595897
      8.4800000 ,      -0.1196835 ,      -0.1224495
      8.4900000 ,      -0.0799910 ,      -0.0840801
      8.5000000 ,      -0.0388285 ,      -0.0440399
      8.5100000 ,       0.0036641 ,      -0.0019140
      8.5200000 ,       0.0470832 ,       0.0422750
      8.5300000 ,       0.0905267 ,       0.0877505
      8.5400000 ,       0.1324732 ,       0.1328386
      8.5500000 ,       0.1708098 ,       0.1750318
      8.5600000 ,       0.2030111 ,       0.2112468
      8.5700000 ,       0.2264378 ,       0.2382244
      8.5800000 ,       0.2387023 ,       0.2529952
      8.5900000 ,       0.2380350 ,       0.2533283
      8.6000000 ,       0.2235892 ,       0.2380898
      8.6100000 ,       0.1956309 ,       0.2074580
      8.6200000 ,       0.1555829 ,       0.1629691
      8.6300000 ,       0.1059132 ,       0.1073900
      8.6400000 ,       0.0498817 ,       0.0444399
      8.6500000 ,      -0.0088199 ,      -0.0216028
      8.6600000 ,      -0.0664839 ,      -0.0863596
      8.6700000 ,      -0.1197991 ,      -0.1458206
      8.6800000 ,      -0.1661973 ,      -0.1967635
      8.6900000 ,      -0.2040780 ,      -0.2370650
      8.7000000 ,      -0.2328735 ,      -0.2658551
      8.7100000 ,      -0.2529377 ,      -0.2834835
      8.7200000 ,      -0.2652743 ,      -0.2912899
      8.7300000 ,      -0.2711493 ,      -0.2912081
      8.7400000 ,      -0.2716627 ,      -0.2852621
      8.7500000 ,      -0.2673684 ,      -0.2750503
      8.7600000 ,      -0.2580326 ,      -0.2613233
      8.7700000 ,      -0.2426035 ,      -0.2437601
      8.7800000 ,      -0.2194272 ,      -0.2210190
      8.7900000 ,      -0.1866919 ,      -0.1910873
      8.8000000 ,      -0.1430332 ,      -0.1518891
      8.8100000 ,      -0.0881808 ,      -0.1020454
      8.8200000 ,      -0.0235028 ,      -0.0416277
      8.8300000 ,       0.0476947 ,       0.0272749
      8.8400000 ,       0.1202250 ,       0.1003399
      8.8500000 ,       0.1874804 ,       0.1712560
      8.8600000 ,       0.2422648 ,       0.2324458
      8.8700000 ,       0.2778814 ,       0.2761868
      8.8800000 ,       0.2892954 ,       0.2959481
      8.8900000 ,       0.2741541 ,       0.2876972
      8.9000000 ,       0.2334535 ,       0.2509110
      8.9100000 ,       0.1716960 ,       0.1890600
      8.9200000 ,       0.0964663 ,       0.1094267
      8.9300000 ,       0.0174675 ,       0.0222391
      8.9400000 ,      -0.0548400 ,      -0.0607580
      8.9500000 ,      -0.1107686 ,      -0.1280590
      8.9600000 ,      -0.1428371 ,      -0.1701692
      8.9700000 ,      -0.1468559 ,      -0.1810704
      8.9800000 ,      -0.1224752 ,      -0.1591141
      8.9900000 ,      -0.0731108 ,      -0.1071836
      9.0000000 ,      -0.0052791 ,      -0.0321133
      9.0100000 ,       0.0725151 ,       0.0565078
      9.0200000 ,       0.1511176 ,       0.1479032
      9.0300000 ,       0.2220399 ,       0.2317416
      9.0400000 ,       0.2785210 ,       0.2995369
      9.0500000 ,       0.3161787 ,       0.3455863
      9.0600000 ,       0.3331876 ,       0.3673281
      9.0700000 ,       0.3300287 ,       0.3651360
      9.0800000 ,       0.3089360 ,       0.3416829
      9.0900000 ,       0.2732179 ,       0.3010820
      9.1000000 ,       0.2266277 ,       0.2480370
      9.1100000 ,       0.1729168 ,       0.1871918
      9.1200000 ,       0.1156305 ,       0.1227856
      9.1300000 ,       0.0581201 ,       0.0586168
      9.1400000 ,       0.0036793 ,      -0.0017836
      9.1500000 ,      -0.0443293 ,      -0.0549244
      9.1600000 ,      -0.0824814 ,      -0.0972478
      9.1700000 ,      -0.1075166 ,      -0.1252666
      9.1800000 ,      -0.1167832 ,      -0.1359903
      9.1900000 ,      -0.1088288 ,      -0.1275743
      9.2000000 ,      -0.0839893 ,      -0.1000366
      9.2100000 ,      -0.0448021 ,      -0.0558276
      9.2200000 ,       0.0039193 ,      -0.0000440
      9.2300000 ,       0.0554451 ,       0.0598634
      9.2400000 ,       0.1019293 ,       0.1149262
      9.2500000 ,       0.1355426 ,       0.1559434
      9.2600000 ,       0.1497448 ,       0.1749988
      9.2700000 ,       0.1404477 ,       0.1669112
      9.2800000 ,       0.1068223 ,       0.1303064
      9.2900000 ,       0.0515641 ,       0.0680563
      9.3000000 ,      -0.0194635 ,      -0.0130467
      9.3100000 ,      -0.0981604 ,      -0.1033504
      9.3200000 ,      -0.1755231 ,      -0.1919528
      9.3300000 ,      -0.2431204 ,      -0.2685452
      9.3400000 ,      -0.2944196 ,      -0.3251199
      9.3500000 ,      -0.3257000 ,      -0.3571949
      9.3600000 ,      -0.3363845 ,      -0.3643107
      9.3700000 ,      -0.3287430 ,      -0.3497147
      9.3800000 ,      -0.3070632 ,      -0.3193232
      9.3900000 ,      -0.2764953 ,      -0.2802124
      9.4000000 ,      -0.2418441 ,      -0.2389881
      9.4100000 ,      -0.2065868 ,      -0.2004045
      9.4200000 ,      -0.1723296 ,      -0.1665387
      9.4300000 ,      -0.1388114 ,      -0.1366900
      9.4400000 ,      -0.1044253 ,      -0.1080041
      9.4500000 ,      -0.0671084 ,      -0.0766495
      9.4600000 ,      -0.0253622 ,      -0.0392440
      9.4700000 ,       0.0208634 ,       0.0058238
      9.4800000 ,       0.0696538 ,       0.0575096
      9.4900000 ,       0.1171225 ,       0.1118901
      9.5000000 ,       0.1579341 ,       0.1626680
      9.5100000 ,       0.1862485 ,       0.2023028
      9.5200000 ,       0.1968780 ,       0.2235183
      9.5300000 ,       0.1863985 ,       0.2208463
      9.5400000 ,       0.1539626 ,       0.1918631
      9.5500000 ,       0.1016300 ,       0.1378410
      9.5600000 ,       0.0341397 ,       0.0636717
      9.5700000 ,      -0.0418291 ,      -0.0229197
      9.5800000 ,      -0.1187483 ,      -0.1126956
      9.5900000 ,      -0.1894529 ,      -0.1964749
      9.6000000 ,      -0.2482223 ,      -0.2666191
      9.6100000 ,      -0.2915174 ,      -0.3181321
      9.6200000 ,      -0.3182424 ,      -0.3491689
      9.6300000 ,      -0.3295093 ,      -0.3608850
      9.6400000 ,      -0.3279935 ,      -0.3567058
      9.6500000 ,      -0.3170509 ,      -0.3412160
      9.6600000 ,      -0.2998114 ,      -0.3189422
      9.6700000 ,      -0.2784521 ,      -0.2933066
      9.6800000 ,      -0.2538034 ,      -0.2659738
      9.6900000 ,      -0.2253544 ,      -0.2367093
      9.7000000 ,      -0.1916296 ,      -0.2037468
      9.7100000 ,      -0.1508274 ,      -0.1645445
      9.7200000 ,      -0.1015574 ,      -0.1167325
      9.7300000 ,      -0.0435003 ,      -0.0590212
      9.7400000 ,       0.0221576 ,       0.0081353
      9.7500000 ,       0.0926088 ,       0.0822618
      9.7600000 ,       0.1636446 ,       0.1590170
      9.7700000 ,       0.2301605 ,       0.2327349
      9.7800000 ,       0.2868405 ,       0.2972302
      9.7900000 ,       0.3288869 ,       0.3467002
      9.8000000 ,       0.3526702 ,       0.3765566
      9.8100000 ,       0.3561943 ,       0.3840476
      9.8200000 ,       0.3393243 ,       0.3685905
      9.8300000 ,       0.3037655 ,       0.3317915
      9.8400000 ,       0.2528261 ,       0.2771907
      9.8500000 ,       0.1910200 ,       0.2098023
      9.8600000 ,       0.1235756 ,       0.1355375
      9.8700000 ,       0.0559155 ,       0.0605909
      9.8800000 ,      -0.0068465 ,      -0.0091460
      9.8900000 ,      -0.0603522 ,      -0.0686024
      9.9000000 ,      -0.1013647 ,      -0.1139514
      9.9100000 ,      -0.1280319 ,      -0.1429200
      9.9200000 ,      -0.1400267 ,      -0.1549697
      9.9300000 ,      -0.1385425 ,      -0.1513236
      9.9400000 ,      -0.1261296 ,      -0.1348188
      9.9500000 ,      -0.1063693 ,      -0.1095735
      9.9600000 ,      -0.0834064 ,      -0.0804776
      9.9700000 ,      -0.0613902 ,      -0.0525520
      9.9800000 ,      -0.0438967 ,      -0.0302555
      9.9900000 ,      -0.0334289 ,      -0.0168466
     10.0000000 ,      -0.0310858 ,      -0.0139189
     10.0100000 ,      -0.0364736 ,      -0.0212094
     10.0200000 ,      -0.0478921 ,      -0.0367401
     10.0300000 ,      -0.0627705 ,      -0.0572850
     10.0400000 ,      -0.0782763 ,      -0.0790889
     10.0500000 ,      -0.0919738 ,      -0.0986967
     10.0600000 ,      -0.1023895 ,      -0.1137192
     10.0700000 ,      -0.1093540 ,      -0.1233637
     10.0800000 ,      -0.1140335 ,      -0.1285971
     10.0900000 ,      -0.1186311 ,      -0.1318907
     10.1000000 ,      -0.1258146 ,      -0.1365870
     10.1100000 ,      -0.1379964 ,      -0.1460243
     10.1200000 ,      -0.1566323 ,      -0.1626161
     10.1300000 ,      -0.1817106 ,      -0.1871076
     10.1400000 ,      -0.2115661 ,      -0.2181961
     10.1500000 ,      -0.2430821 ,      -0.2526270
     10.1600000 ,      -0.2722522 ,      -0.2857660
     10.1700000 ,      -0.2949850 ,      -0.3125327
     10.1800000 ,      -0.3079687 ,      -0.3284878
     10.1900000 ,      -0.3093903 ,      -0.3308170
     10.2000000 ,      -0.2993255 ,      -0.3189697
     10.2100000 ,      -0.2796873 ,      -0.2947787
     10.2200000 ,      -0.2537235 ,      -0.2620076
     10.2300000 ,      -0.2251583 ,      -0.2254059
     10.2400000 ,      -0.1971707 ,      -0.1894776
     10.2500000 ,      -0.1714486 ,      -0.1572478
     10.2600000 ,      -0.1475579 ,      -0.1293295
     10.2700000 ,      -0.1228043 ,      -0.1035376
     10.2800000 ,      -0.0926629 ,      -0.0751826
     10.2900000 ,      -0.0517231 ,      -0.0380267
     10.3000000 ,       0.0050269 ,       0.0142723
     10.3100000 ,       0.0808365 ,       0.0865226
     10.3200000 ,       0.1760467 ,       0.1805184
     10.3300000 ,       0.2874268 ,       0.2940560
     10.3400000 ,       0.4081677 ,       0.4206903
     10.3500000 ,       0.5285792 ,       0.5503278
     10.3600000 ,       0.6373890 ,       0.6705798
     10.3700000 ,       0.7234224 ,       0.7686400
     10.3800000 ,       0.7773531 ,       0.8333379
     10.3900000 ,       0.7932029 ,       0.8569803
     10.4000000 ,       0.7693106 ,       0.8366344
     10.4100000 ,       0.7085979 ,       0.7746150
     10.4200000 ,       0.6180927 ,       0.6780994
     10.4300000 ,       0.5078152 ,       0.5579619
     10.4400000 ,       0.3892467 ,       0.4270657
     10.4500000 ,       0.2736695 ,       0.2983435
     10.4600000 ,       0.1706747 ,       0.1830197
     10.4700000 ,       0.0870844 ,       0.0892758
     10.4800000 ,       0.0264363 ,       0.0215531
     10.4900000 ,      -0.0109393 ,      -0.0194508
     10.5000000 ,      -0.0273369 ,      -0.0361774
     10.5100000 ,      -0.0267618 ,      -0.0331873
     10.5200000 ,      -0.0139071 ,      -0.0159795
     10.5300000 ,       0.0067659 ,       0.0100987
     10.5400000 ,       0.0316759 ,       0.0406475
     10.5500000 ,       0.0584124 ,       0.0726079
     10.5600000 ,       0.0856719 ,       0.1042442
     10.5700000 ,       0.1129185 ,       0.1347993
     10.5800000 ,       0.1399009 ,       0.1639720
     10.5900000 ,       0.1661738 ,       0.1913802
     10.6000000 ,       0.1907525 ,       0.2161585
     10.6100000 ,       0.2119807 ,       0.2367832
     10.6200000 ,       0.2276355 ,       0.2511512
     10.6300000 ,       0.2352318 ,       0.2568751
     10.6400000 ,       0.2324467 ,       0.2517070
     10.6500000 ,       0.2175615 ,       0.2339838
     10.6600000 ,       0.1898268 ,       0.2029940
     10.6700000 ,       0.1496770 ,       0.1591928
     10.6800000 ,       0.0987597 ,       0.1042366
     10.6900000 ,       0.0397859 ,       0.0408445
     10.7000000 ,      -0.0237633 ,      -0.0274716
     10.7100000 ,      -0.0880161 ,      -0.0967548
     10.7200000 ,      -0.1491140 ,      -0.1629734
     10.7300000 ,      -0.2035860 ,      -0.2223724
     10.7400000 ,      -0.2486533 ,      -0.2717806
     10.7500000 ,      -0.2824424 ,      -0.3088599
     10.7600000 ,      -0.3040980 ,      -0.3322913
     10.7700000 ,      -0.3137944 ,      -0.3418881
     10.7800000 ,      -0.3126521 ,      -0.3386210
     10.7900000 ,      -0.3025647 ,      -0.3245339
     10.8000000 ,      -0.2859460 ,      -0.3025319
     10.8100000 ,      -0.2654151 ,      -0.2760361
     10.8200000 ,      -0.2434464 ,      -0.2485249
     10.8300000 ,      -0.2220250 ,      -0.2230139
     10.8400000 ,      -0.2023594 ,      -0.2015564
     10.8500000 ,      -0.1847067 ,      -0.1848624
     10.8600000 ,      -0.1683559 ,      -0.1721333
     10.8700000 ,      -0.1517944 ,      -0.1611793
     10.8800000 ,      -0.1330514 ,      -0.1488361
     10.8900000 ,      -0.1101711 ,      -0.1316332
     10.9000000 ,      -0.0817352 ,      -0.1066035
     10.9100000 ,      -0.0473329 ,      -0.0720744
     10.9200000 ,      -0.0078723 ,      -0.0282700
     10.9300000 ,       0.0343511 ,       0.0224299
     10.9400000 ,       0.0758691 ,       0.0756618
     10.9500000 ,       0.1125238 ,       0.1256876
     10.9600000 ,       0.1401434 ,       0.1663462
     10.9700000 ,       0.1552899 ,       0.1921762
     10.9800000 ,       0.1559287 ,       0.1994829
     10.9900000 ,       0.1418813 ,       0.1871241
     11.0000000 ,       0.1149555 ,       0.1568366
     11.0100000 ,       0.0787127 ,       0.1130155
     11.0200000 ,       0.0379035 ,       0.0619723
     11.0300000 ,      -0.0023249 ,       0.0108107
     11.0400000 ,      -0.0372962 ,      -0.0338536
     11.0500000 ,      -0.0635751 ,      -0.0670678
     11.0600000 ,      -0.0794884 ,      -0.0863668
     11.0700000 ,      -0.0852930 ,      -0.0920774
     11.0800000 ,      -0.0829648 ,      -0.0870450
