Time       moves_acc moves_gen     F(Q)_1  Curvature  Curvature  Curvature  Curvature  Curvature  Curvature   X_ray_(R)1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01  0.100E+01  0.100E+01  0.100E+01  0.100E+01  0.100E+01  0.100E+01
220554.620      219294      348933  0.105E-01  0.000E+00  0.000E+00  0.499E+00  0.000E+00  0.349E+00  0.000E+00  0.106E-01
221554.739      220053      350673  0.104E-01  0.000E+00  0.000E+00  0.651E+00  0.000E+00  0.295E+00  0.000E+00  0.105E-01
222554.809      220834      352388  0.103E-01  0.000E+00  0.000E+00  0.898E+00  0.000E+00  0.413E+00  0.000E+00  0.105E-01
223554.851      221556      354119  0.103E-01  0.000E+00  0.000E+00  0.670E+00  0.000E+00  0.368E+00  0.000E+00  0.104E-01
224554.647      222345      355863  0.102E-01  0.000E+00  0.000E+00  0.545E+00  0.000E+00  0.367E+00  0.000E+00  0.104E-01
225554.735      223098      357596  0.102E-01  0.000E+00  0.000E+00  0.665E+00  0.000E+00  0.428E+00  0.000E+00  0.103E-01
230554.822      223862      359333  0.101E-01  0.000E+00  0.000E+00  0.851E+00  0.000E+00  0.316E+00  0.000E+00  0.103E-01
231554.707      224625      361069  0.100E-01  0.000E+00  0.000E+00  0.100E+01  0.000E+00  0.300E+00  0.000E+00  0.102E-01
232554.657      225365      362801  0.996E-02  0.000E+00  0.000E+00  0.125E+01  0.000E+00  0.334E+00  0.000E+00  0.102E-01
233554.578      226110      364543  0.989E-02  0.000E+00  0.000E+00  0.159E+01  0.000E+00  0.314E+00  0.000E+00  0.101E-01
234554.700      226891      366289  0.983E-02  0.000E+00  0.000E+00  0.131E+01  0.000E+00  0.294E+00  0.000E+00  0.101E-01
235554.799      227701      368031  0.976E-02  0.000E+00  0.000E+00  0.105E+01  0.000E+00  0.295E+00  0.000E+00  0.100E-01
000554.855      228471      369764  0.971E-02  0.000E+00  0.000E+00  0.764E+00  0.000E+00  0.356E+00  0.000E+00  0.100E-01
001554.866      229196      371507  0.964E-02  0.000E+00  0.000E+00  0.966E+00  0.000E+00  0.361E+00  0.000E+00  0.998E-02
002554.727      229949      373248  0.959E-02  0.000E+00  0.000E+00  0.115E+01  0.000E+00  0.357E+00  0.000E+00  0.993E-02
003554.774      230705      374983  0.953E-02  0.000E+00  0.000E+00  0.138E+01  0.000E+00  0.371E+00  0.000E+00  0.991E-02
004554.797      231501      376724  0.948E-02  0.000E+00  0.000E+00  0.142E+01  0.000E+00  0.300E+00  0.000E+00  0.986E-02
005554.836      232284      378466  0.942E-02  0.000E+00  0.000E+00  0.179E+01  0.000E+00  0.263E+00  0.000E+00  0.984E-02
010554.550      233031      380209  0.937E-02  0.000E+00  0.000E+00  0.201E+01  0.000E+00  0.306E+00  0.000E+00  0.981E-02
011554.605      233785      381947  0.931E-02  0.000E+00  0.000E+00  0.214E+01  0.000E+00  0.313E+00  0.000E+00  0.978E-02
012554.695      234508      383685  0.927E-02  0.000E+00  0.000E+00  0.182E+01  0.000E+00  0.367E+00  0.000E+00  0.974E-02
013554.759      235248      385424  0.921E-02  0.000E+00  0.000E+00  0.168E+01  0.000E+00  0.325E+00  0.000E+00  0.972E-02
014554.840      236023      387162  0.916E-02  0.000E+00  0.000E+00  0.183E+01  0.000E+00  0.348E+00  0.000E+00  0.969E-02
015554.874      236794      388896  0.911E-02  0.000E+00  0.000E+00  0.207E+01  0.000E+00  0.320E+00  0.000E+00  0.964E-02
020554.832      237571      390635  0.906E-02  0.000E+00  0.000E+00  0.228E+01  0.000E+00  0.323E+00  0.000E+00  0.960E-02
021554.713      238294      392368  0.902E-02  0.000E+00  0.000E+00  0.237E+01  0.000E+00  0.303E+00  0.000E+00  0.956E-02
022554.708      239031      394106  0.897E-02  0.000E+00  0.000E+00  0.249E+01  0.000E+00  0.319E+00  0.000E+00  0.953E-02
023554.718      239762      395846  0.892E-02  0.000E+00  0.000E+00  0.241E+01  0.000E+00  0.359E+00  0.000E+00  0.949E-02
024554.780      240568      397586  0.888E-02  0.000E+00  0.000E+00  0.277E+01  0.000E+00  0.369E+00  0.000E+00  0.946E-02
025554.623      241313      399324  0.883E-02  0.000E+00  0.000E+00  0.305E+01  0.000E+00  0.451E+00  0.000E+00  0.945E-02
030554.614      242062      401059  0.878E-02  0.000E+00  0.000E+00  0.326E+01  0.000E+00  0.425E+00  0.000E+00  0.942E-02
031554.663      242790      402792  0.874E-02  0.000E+00  0.000E+00  0.391E+01  0.000E+00  0.495E+00  0.000E+00  0.940E-02
032554.600      243517      404531  0.870E-02  0.000E+00  0.000E+00  0.360E+01  0.000E+00  0.468E+00  0.000E+00  0.935E-02
033554.723      244234      406269  0.866E-02  0.000E+00  0.000E+00  0.374E+01  0.000E+00  0.451E+00  0.000E+00  0.933E-02
034554.594      244975      408006  0.862E-02  0.000E+00  0.000E+00  0.392E+01  0.000E+00  0.502E+00  0.000E+00  0.929E-02
035554.633      245712      409740  0.858E-02  0.000E+00  0.000E+00  0.434E+01  0.000E+00  0.445E+00  0.000E+00  0.927E-02
040554.553      246465      411479  0.854E-02  0.000E+00  0.000E+00  0.463E+01  0.000E+00  0.457E+00  0.000E+00  0.925E-02
041554.598      247224      413219  0.849E-02  0.000E+00  0.000E+00  0.433E+01  0.000E+00  0.448E+00  0.000E+00  0.924E-02
042554.673      247956      414956  0.846E-02  0.000E+00  0.000E+00  0.496E+01  0.000E+00  0.432E+00  0.000E+00  0.921E-02
043554.871      248734      416696  0.841E-02  0.000E+00  0.000E+00  0.491E+01  0.000E+00  0.382E+00  0.000E+00  0.919E-02
044554.748      249453      418431  0.837E-02  0.000E+00  0.000E+00  0.524E+01  0.000E+00  0.417E+00  0.000E+00  0.918E-02
045554.567      250182      420168  0.833E-02  0.000E+00  0.000E+00  0.567E+01  0.000E+00  0.411E+00  0.000E+00  0.916E-02
050554.754      250911      421911  0.830E-02  0.000E+00  0.000E+00  0.551E+01  0.000E+00  0.355E+00  0.000E+00  0.913E-02
051554.603      251560      423646  0.827E-02  0.000E+00  0.000E+00  0.579E+01  0.000E+00  0.411E+00  0.000E+00  0.911E-02
052554.741      252288      425390  0.822E-02  0.000E+00  0.000E+00  0.596E+01  0.000E+00  0.467E+00  0.000E+00  0.911E-02
053554.803      253033      427132  0.819E-02  0.000E+00  0.000E+00  0.664E+01  0.000E+00  0.411E+00  0.000E+00  0.908E-02
054554.837      253768      428876  0.816E-02  0.000E+00  0.000E+00  0.715E+01  0.000E+00  0.430E+00  0.000E+00  0.903E-02
055554.550      254452      430619  0.812E-02  0.000E+00  0.000E+00  0.693E+01  0.000E+00  0.459E+00  0.000E+00  0.903E-02
060554.674      255179      432359  0.808E-02  0.000E+00  0.000E+00  0.721E+01  0.000E+00  0.419E+00  0.000E+00  0.901E-02
061554.542      255918      434095  0.805E-02  0.000E+00  0.000E+00  0.731E+01  0.000E+00  0.480E+00  0.000E+00  0.900E-02
062554.639      256629      435841  0.801E-02  0.000E+00  0.000E+00  0.772E+01  0.000E+00  0.503E+00  0.000E+00  0.899E-02
063554.663      257356      437587  0.797E-02  0.000E+00  0.000E+00  0.735E+01  0.000E+00  0.476E+00  0.000E+00  0.896E-02
064554.580      258065      439337  0.794E-02  0.000E+00  0.000E+00  0.755E+01  0.000E+00  0.650E+00  0.000E+00  0.895E-02
065554.665      258787      441081  0.790E-02  0.000E+00  0.000E+00  0.795E+01  0.000E+00  0.459E+00  0.000E+00  0.893E-02
070554.806      259184      442824  0.788E-02  0.000E+00  0.000E+00  0.847E+01  0.000E+00  0.467E+00  0.000E+00  0.892E-02
071554.677      259815      444563  0.785E-02  0.000E+00  0.000E+00  0.807E+01  0.000E+00  0.441E+00  0.000E+00  0.895E-02
072554.720      260511      446303  0.780E-02  0.000E+00  0.000E+00  0.821E+01  0.000E+00  0.441E+00  0.000E+00  0.900E-02
073554.573      261230      448043  0.778E-02  0.000E+00  0.000E+00  0.784E+01  0.000E+00  0.409E+00  0.000E+00  0.894E-02
074554.847      261909      449783  0.775E-02  0.000E+00  0.000E+00  0.754E+01  0.000E+00  0.486E+00  0.000E+00  0.894E-02
075554.746      262587      451521  0.772E-02  0.000E+00  0.000E+00  0.793E+01  0.000E+00  0.415E+00  0.000E+00  0.892E-02
080554.555      263297      453262  0.769E-02  0.000E+00  0.000E+00  0.803E+01  0.000E+00  0.439E+00  0.000E+00  0.889E-02
081554.680      263981      454972  0.766E-02  0.000E+00  0.000E+00  0.915E+01  0.000E+00  0.417E+00  0.000E+00  0.886E-02
082554.637      264689      456685  0.763E-02  0.000E+00  0.000E+00  0.867E+01  0.000E+00  0.411E+00  0.000E+00  0.886E-02
083554.774      265382      458391  0.759E-02  0.000E+00  0.000E+00  0.920E+01  0.000E+00  0.411E+00  0.000E+00  0.887E-02
084554.661      266044      460127  0.757E-02  0.000E+00  0.000E+00  0.876E+01  0.000E+00  0.444E+00  0.000E+00  0.885E-02
085554.578      266753      461868  0.753E-02  0.000E+00  0.000E+00  0.907E+01  0.000E+00  0.449E+00  0.000E+00  0.885E-02
090554.732      267458      463611  0.750E-02  0.000E+00  0.000E+00  0.874E+01  0.000E+00  0.351E+00  0.000E+00  0.885E-02
091554.547      268143      465358  0.747E-02  0.000E+00  0.000E+00  0.944E+01  0.000E+00  0.381E+00  0.000E+00  0.883E-02
092554.792      268865      467103  0.745E-02  0.000E+00  0.000E+00  0.914E+01  0.000E+00  0.497E+00  0.000E+00  0.880E-02
093554.576      269590      468848  0.741E-02  0.000E+00  0.000E+00  0.976E+01  0.000E+00  0.422E+00  0.000E+00  0.880E-02
094554.690      270290      470593  0.738E-02  0.000E+00  0.000E+00  0.967E+01  0.000E+00  0.329E+00  0.000E+00  0.881E-02
095554.840      270985      472338  0.736E-02  0.000E+00  0.000E+00  0.936E+01  0.000E+00  0.316E+00  0.000E+00  0.878E-02
100554.699      271699      474079  0.734E-02  0.000E+00  0.000E+00  0.971E+01  0.000E+00  0.357E+00  0.000E+00  0.876E-02
101554.849      272430      475822  0.730E-02  0.000E+00  0.000E+00  0.957E+01  0.000E+00  0.356E+00  0.000E+00  0.877E-02
102554.588      273118      477566  0.727E-02  0.000E+00  0.000E+00  0.954E+01  0.000E+00  0.292E+00  0.000E+00  0.876E-02
103554.562      273801      479313  0.725E-02  0.000E+00  0.000E+00  0.959E+01  0.000E+00  0.349E+00  0.000E+00  0.872E-02
104554.789      274499      481062  0.722E-02  0.000E+00  0.000E+00  0.963E+01  0.000E+00  0.320E+00  0.000E+00  0.873E-02
105554.862      275212      482806  0.719E-02  0.000E+00  0.000E+00  0.996E+01  0.000E+00  0.308E+00  0.000E+00  0.873E-02
110554.845      275912      484552  0.717E-02  0.000E+00  0.000E+00  0.104E+02  0.000E+00  0.322E+00  0.000E+00  0.871E-02
111554.792      276606      486292  0.714E-02  0.000E+00  0.000E+00  0.107E+02  0.000E+00  0.346E+00  0.000E+00  0.870E-02
112554.854      277282      488030  0.712E-02  0.000E+00  0.000E+00  0.107E+02  0.000E+00  0.343E+00  0.000E+00  0.871E-02
113554.569      277993      489764  0.709E-02  0.000E+00  0.000E+00  0.106E+02  0.000E+00  0.301E+00  0.000E+00  0.870E-02
114554.683      278687      491510  0.706E-02  0.000E+00  0.000E+00  0.102E+02  0.000E+00  0.359E+00  0.000E+00  0.869E-02
115554.608      279374      493253  0.704E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.335E+00  0.000E+00  0.868E-02
120554.786      280038      494990  0.701E-02  0.000E+00  0.000E+00  0.103E+02  0.000E+00  0.303E+00  0.000E+00  0.867E-02
121554.798      280731      496725  0.699E-02  0.000E+00  0.000E+00  0.102E+02  0.000E+00  0.280E+00  0.000E+00  0.865E-02
122554.797      281409      498464  0.697E-02  0.000E+00  0.000E+00  0.103E+02  0.000E+00  0.342E+00  0.000E+00  0.864E-02
123554.640      282121      500204  0.694E-02  0.000E+00  0.000E+00  0.106E+02  0.000E+00  0.315E+00  0.000E+00  0.863E-02
124554.625      282820      501949  0.692E-02  0.000E+00  0.000E+00  0.105E+02  0.000E+00  0.401E+00  0.000E+00  0.862E-02
125554.650      283475      503690  0.689E-02  0.000E+00  0.000E+00  0.103E+02  0.000E+00  0.390E+00  0.000E+00  0.862E-02
130554.780      284181      505434  0.688E-02  0.000E+00  0.000E+00  0.108E+02  0.000E+00  0.358E+00  0.000E+00  0.858E-02
131554.579      284831      507180  0.686E-02  0.000E+00  0.000E+00  0.107E+02  0.000E+00  0.327E+00  0.000E+00  0.855E-02
132554.663      285464      508922  0.684E-02  0.000E+00  0.000E+00  0.102E+02  0.000E+00  0.288E+00  0.000E+00  0.850E-02
133554.750      286134      510664  0.683E-02  0.000E+00  0.000E+00  0.104E+02  0.000E+00  0.342E+00  0.000E+00  0.845E-02
134554.732      286835      512408  0.680E-02  0.000E+00  0.000E+00  0.106E+02  0.000E+00  0.307E+00  0.000E+00  0.846E-02
135554.732      287477      514156  0.678E-02  0.000E+00  0.000E+00  0.111E+02  0.000E+00  0.352E+00  0.000E+00  0.847E-02
140554.541      288160      515903  0.677E-02  0.000E+00  0.000E+00  0.110E+02  0.000E+00  0.348E+00  0.000E+00  0.843E-02
141554.756      288801      517651  0.674E-02  0.000E+00  0.000E+00  0.113E+02  0.000E+00  0.316E+00  0.000E+00  0.843E-02
142554.729      289496      519393  0.672E-02  0.000E+00  0.000E+00  0.112E+02  0.000E+00  0.343E+00  0.000E+00  0.843E-02
143554.598      290138      521132  0.670E-02  0.000E+00  0.000E+00  0.106E+02  0.000E+00  0.328E+00  0.000E+00  0.841E-02
144554.679      290804      522882  0.668E-02  0.000E+00  0.000E+00  0.108E+02  0.000E+00  0.338E+00  0.000E+00  0.840E-02
145554.572      291467      524625  0.666E-02  0.000E+00  0.000E+00  0.109E+02  0.000E+00  0.353E+00  0.000E+00  0.838E-02
150554.795      292113      526363  0.664E-02  0.000E+00  0.000E+00  0.109E+02  0.000E+00  0.327E+00  0.000E+00  0.838E-02
151554.702      292768      528101  0.662E-02  0.000E+00  0.000E+00  0.110E+02  0.000E+00  0.367E+00  0.000E+00  0.838E-02
152554.597      293432      529842  0.660E-02  0.000E+00  0.000E+00  0.105E+02  0.000E+00  0.346E+00  0.000E+00  0.834E-02
153554.850      294114      531583  0.658E-02  0.000E+00  0.000E+00  0.115E+02  0.000E+00  0.339E+00  0.000E+00  0.833E-02
154554.605      294733      533327  0.657E-02  0.000E+00  0.000E+00  0.108E+02  0.000E+00  0.298E+00  0.000E+00  0.830E-02
155554.669      295369      535072  0.654E-02  0.000E+00  0.000E+00  0.112E+02  0.000E+00  0.358E+00  0.000E+00  0.830E-02
160554.563      296023      536812  0.652E-02  0.000E+00  0.000E+00  0.116E+02  0.000E+00  0.315E+00  0.000E+00  0.829E-02
161554.604      296695      538548  0.650E-02  0.000E+00  0.000E+00  0.108E+02  0.000E+00  0.294E+00  0.000E+00  0.829E-02
162554.856      297353      540291  0.649E-02  0.000E+00  0.000E+00  0.109E+02  0.000E+00  0.338E+00  0.000E+00  0.826E-02
163554.688      297988      542034  0.647E-02  0.000E+00  0.000E+00  0.113E+02  0.000E+00  0.303E+00  0.000E+00  0.823E-02
164554.560      298685      543780  0.645E-02  0.000E+00  0.000E+00  0.108E+02  0.000E+00  0.328E+00  0.000E+00  0.822E-02
165554.664      299354      545518  0.643E-02  0.000E+00  0.000E+00  0.110E+02  0.000E+00  0.344E+00  0.000E+00  0.821E-02
170554.809      299998      547253  0.641E-02  0.000E+00  0.000E+00  0.114E+02  0.000E+00  0.325E+00  0.000E+00  0.819E-02
171554.688      300644      548997  0.640E-02  0.000E+00  0.000E+00  0.115E+02  0.000E+00  0.377E+00  0.000E+00  0.817E-02
172554.558      301327      550742  0.638E-02  0.000E+00  0.000E+00  0.115E+02  0.000E+00  0.297E+00  0.000E+00  0.816E-02
173554.604      301932      552496  0.636E-02  0.000E+00  0.000E+00  0.118E+02  0.000E+00  0.381E+00  0.000E+00  0.813E-02
174554.762      302567      554245  0.634E-02  0.000E+00  0.000E+00  0.118E+02  0.000E+00  0.347E+00  0.000E+00  0.814E-02
175554.822      303222      555992  0.632E-02  0.000E+00  0.000E+00  0.119E+02  0.000E+00  0.352E+00  0.000E+00  0.813E-02
180554.760      303869      557734  0.631E-02  0.000E+00  0.000E+00  0.121E+02  0.000E+00  0.394E+00  0.000E+00  0.811E-02
181554.808      304522      559485  0.629E-02  0.000E+00  0.000E+00  0.120E+02  0.000E+00  0.319E+00  0.000E+00  0.809E-02
182554.700      305140      561233  0.628E-02  0.000E+00  0.000E+00  0.126E+02  0.000E+00  0.337E+00  0.000E+00  0.805E-02
183554.598      305780      562979  0.626E-02  0.000E+00  0.000E+00  0.124E+02  0.000E+00  0.365E+00  0.000E+00  0.804E-02
184554.808      306427      564729  0.624E-02  0.000E+00  0.000E+00  0.123E+02  0.000E+00  0.365E+00  0.000E+00  0.803E-02
185554.606      307073      566479  0.623E-02  0.000E+00  0.000E+00  0.118E+02  0.000E+00  0.303E+00  0.000E+00  0.801E-02
190554.838      307715      568230  0.621E-02  0.000E+00  0.000E+00  0.120E+02  0.000E+00  0.363E+00  0.000E+00  0.799E-02
191554.673      308342      569971  0.620E-02  0.000E+00  0.000E+00  0.113E+02  0.000E+00  0.292E+00  0.000E+00  0.797E-02
192554.626      308953      571713  0.618E-02  0.000E+00  0.000E+00  0.116E+02  0.000E+00  0.285E+00  0.000E+00  0.797E-02
193554.786      309594      573460  0.616E-02  0.000E+00  0.000E+00  0.117E+02  0.000E+00  0.369E+00  0.000E+00  0.797E-02
194554.546      310218      575205  0.614E-02  0.000E+00  0.000E+00  0.120E+02  0.000E+00  0.343E+00  0.000E+00  0.797E-02
195554.855      310866      576950  0.613E-02  0.000E+00  0.000E+00  0.115E+02  0.000E+00  0.310E+00  0.000E+00  0.794E-02
200554.810      311496      578700  0.612E-02  0.000E+00  0.000E+00  0.118E+02  0.000E+00  0.322E+00  0.000E+00  0.792E-02
201554.717      312174      580443  0.610E-02  0.000E+00  0.000E+00  0.114E+02  0.000E+00  0.319E+00  0.000E+00  0.790E-02
202554.697      312787      582189  0.608E-02  0.000E+00  0.000E+00  0.121E+02  0.000E+00  0.349E+00  0.000E+00  0.789E-02
203554.808      313439      583934  0.607E-02  0.000E+00  0.000E+00  0.121E+02  0.000E+00  0.352E+00  0.000E+00  0.788E-02
204554.563      314078      585678  0.605E-02  0.000E+00  0.000E+00  0.114E+02  0.000E+00  0.306E+00  0.000E+00  0.784E-02
205554.545      314686      587421  0.604E-02  0.000E+00  0.000E+00  0.109E+02  0.000E+00  0.314E+00  0.000E+00  0.782E-02
210554.791      315299      589166  0.603E-02  0.000E+00  0.000E+00  0.111E+02  0.000E+00  0.330E+00  0.000E+00  0.779E-02
211554.808      315908      590917  0.601E-02  0.000E+00  0.000E+00  0.112E+02  0.000E+00  0.353E+00  0.000E+00  0.778E-02
212554.622      316504      592662  0.600E-02  0.000E+00  0.000E+00  0.112E+02  0.000E+00  0.346E+00  0.000E+00  0.777E-02
213554.646      317098      594368  0.598E-02  0.000E+00  0.000E+00  0.110E+02  0.000E+00  0.317E+00  0.000E+00  0.776E-02
214554.561      317687      596059  0.597E-02  0.000E+00  0.000E+00  0.112E+02  0.000E+00  0.292E+00  0.000E+00  0.774E-02
215554.653      318278      597748  0.595E-02  0.000E+00  0.000E+00  0.110E+02  0.000E+00  0.337E+00  0.000E+00  0.773E-02
220554.619      318885      599438  0.594E-02  0.000E+00  0.000E+00  0.110E+02  0.000E+00  0.296E+00  0.000E+00  0.769E-02
221554.583      319499      601136  0.593E-02  0.000E+00  0.000E+00  0.105E+02  0.000E+00  0.302E+00  0.000E+00  0.768E-02
222554.890      320101      602849  0.591E-02  0.000E+00  0.000E+00  0.109E+02  0.000E+00  0.316E+00  0.000E+00  0.767E-02
223554.645      320681      604551  0.590E-02  0.000E+00  0.000E+00  0.108E+02  0.000E+00  0.308E+00  0.000E+00  0.765E-02
224554.549      321308      606248  0.589E-02  0.000E+00  0.000E+00  0.111E+02  0.000E+00  0.292E+00  0.000E+00  0.760E-02
225554.717      321885      607930  0.587E-02  0.000E+00  0.000E+00  0.110E+02  0.000E+00  0.330E+00  0.000E+00  0.760E-02
230554.618      322448      609620  0.586E-02  0.000E+00  0.000E+00  0.107E+02  0.000E+00  0.321E+00  0.000E+00  0.757E-02
231554.858      323057      611315  0.585E-02  0.000E+00  0.000E+00  0.106E+02  0.000E+00  0.333E+00  0.000E+00  0.755E-02
232554.620      323646      613019  0.584E-02  0.000E+00  0.000E+00  0.108E+02  0.000E+00  0.352E+00  0.000E+00  0.753E-02
233554.788      324237      614728  0.583E-02  0.000E+00  0.000E+00  0.104E+02  0.000E+00  0.321E+00  0.000E+00  0.751E-02
234554.605      324856      616439  0.581E-02  0.000E+00  0.000E+00  0.107E+02  0.000E+00  0.365E+00  0.000E+00  0.748E-02
235554.697      325492      618161  0.580E-02  0.000E+00  0.000E+00  0.108E+02  0.000E+00  0.322E+00  0.000E+00  0.747E-02
000554.824      326079      619869  0.579E-02  0.000E+00  0.000E+00  0.107E+02  0.000E+00  0.336E+00  0.000E+00  0.745E-02
001554.797      326693      621561  0.577E-02  0.000E+00  0.000E+00  0.113E+02  0.000E+00  0.311E+00  0.000E+00  0.743E-02
002554.579      327342      623259  0.576E-02  0.000E+00  0.000E+00  0.113E+02  0.000E+00  0.315E+00  0.000E+00  0.741E-02
003554.696      327928      624953  0.575E-02  0.000E+00  0.000E+00  0.107E+02  0.000E+00  0.328E+00  0.000E+00  0.738E-02
004554.608      328483      626637  0.574E-02  0.000E+00  0.000E+00  0.108E+02  0.000E+00  0.366E+00  0.000E+00  0.735E-02
005554.753      329066      628330  0.572E-02  0.000E+00  0.000E+00  0.102E+02  0.000E+00  0.375E+00  0.000E+00  0.732E-02
010554.563      329628      630017  0.571E-02  0.000E+00  0.000E+00  0.107E+02  0.000E+00  0.345E+00  0.000E+00  0.730E-02
011554.849      330184      631702  0.570E-02  0.000E+00  0.000E+00  0.112E+02  0.000E+00  0.350E+00  0.000E+00  0.729E-02
012554.799      330774      633389  0.569E-02  0.000E+00  0.000E+00  0.109E+02  0.000E+00  0.386E+00  0.000E+00  0.727E-02
013554.801      331346      635078  0.568E-02  0.000E+00  0.000E+00  0.112E+02  0.000E+00  0.364E+00  0.000E+00  0.723E-02
014554.568      331940      636762  0.566E-02  0.000E+00  0.000E+00  0.111E+02  0.000E+00  0.363E+00  0.000E+00  0.722E-02
015554.725      332511      638444  0.565E-02  0.000E+00  0.000E+00  0.111E+02  0.000E+00  0.374E+00  0.000E+00  0.718E-02
020554.853      333063      640112  0.564E-02  0.000E+00  0.000E+00  0.113E+02  0.000E+00  0.342E+00  0.000E+00  0.716E-02
021554.770      333653      641800  0.563E-02  0.000E+00  0.000E+00  0.111E+02  0.000E+00  0.373E+00  0.000E+00  0.715E-02
022554.696      334218      643500  0.562E-02  0.000E+00  0.000E+00  0.114E+02  0.000E+00  0.365E+00  0.000E+00  0.713E-02
023554.630      334775      645234  0.561E-02  0.000E+00  0.000E+00  0.117E+02  0.000E+00  0.346E+00  0.000E+00  0.711E-02
024554.879      335336      646965  0.560E-02  0.000E+00  0.000E+00  0.112E+02  0.000E+00  0.326E+00  0.000E+00  0.709E-02
025554.784      335905      648652  0.559E-02  0.000E+00  0.000E+00  0.108E+02  0.000E+00  0.350E+00  0.000E+00  0.706E-02
030554.765      336440      650338  0.558E-02  0.000E+00  0.000E+00  0.111E+02  0.000E+00  0.365E+00  0.000E+00  0.705E-02
031554.634      337007      652028  0.556E-02  0.000E+00  0.000E+00  0.109E+02  0.000E+00  0.349E+00  0.000E+00  0.703E-02
032554.919      337578      653717  0.555E-02  0.000E+00  0.000E+00  0.111E+02  0.000E+00  0.392E+00  0.000E+00  0.701E-02
033554.633      338120      655407  0.554E-02  0.000E+00  0.000E+00  0.107E+02  0.000E+00  0.357E+00  0.000E+00  0.700E-02
034554.751      338674      657096  0.553E-02  0.000E+00  0.000E+00  0.110E+02  0.000E+00  0.368E+00  0.000E+00  0.697E-02
035554.668      339235      658798  0.552E-02  0.000E+00  0.000E+00  0.110E+02  0.000E+00  0.375E+00  0.000E+00  0.693E-02
040554.776      339799      660509  0.551E-02  0.000E+00  0.000E+00  0.111E+02  0.000E+00  0.392E+00  0.000E+00  0.691E-02
041554.699      340355      662220  0.550E-02  0.000E+00  0.000E+00  0.106E+02  0.000E+00  0.395E+00  0.000E+00  0.689E-02
042554.661      340924      663938  0.549E-02  0.000E+00  0.000E+00  0.105E+02  0.000E+00  0.414E+00  0.000E+00  0.685E-02
043554.726      341505      665653  0.548E-02  0.000E+00  0.000E+00  0.103E+02  0.000E+00  0.389E+00  0.000E+00  0.683E-02
044554.816      342084      667353  0.547E-02  0.000E+00  0.000E+00  0.104E+02  0.000E+00  0.402E+00  0.000E+00  0.681E-02
045554.618      342625      669042  0.546E-02  0.000E+00  0.000E+00  0.992E+01  0.000E+00  0.386E+00  0.000E+00  0.677E-02
050554.852      343198      670748  0.544E-02  0.000E+00  0.000E+00  0.998E+01  0.000E+00  0.383E+00  0.000E+00  0.675E-02
051554.784      343766      672441  0.543E-02  0.000E+00  0.000E+00  0.977E+01  0.000E+00  0.398E+00  0.000E+00  0.674E-02
052554.583      344323      674130  0.543E-02  0.000E+00  0.000E+00  0.981E+01  0.000E+00  0.397E+00  0.000E+00  0.671E-02
053554.685      344855      675821  0.542E-02  0.000E+00  0.000E+00  0.963E+01  0.000E+00  0.410E+00  0.000E+00  0.669E-02
054554.710      345443      677515  0.541E-02  0.000E+00  0.000E+00  0.976E+01  0.000E+00  0.427E+00  0.000E+00  0.667E-02
055554.851      345996      679205  0.540E-02  0.000E+00  0.000E+00  0.990E+01  0.000E+00  0.384E+00  0.000E+00  0.664E-02
060554.594      346544      680892  0.538E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.403E+00  0.000E+00  0.662E-02
061554.885      347135      682585  0.537E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.428E+00  0.000E+00  0.659E-02
062554.684      347710      684279  0.536E-02  0.000E+00  0.000E+00  0.980E+01  0.000E+00  0.428E+00  0.000E+00  0.657E-02
063554.560      348034      685964  0.536E-02  0.000E+00  0.000E+00  0.978E+01  0.000E+00  0.420E+00  0.000E+00  0.655E-02
064554.803      348592      687666  0.536E-02  0.000E+00  0.000E+00  0.955E+01  0.000E+00  0.430E+00  0.000E+00  0.648E-02
065554.740      349143      689375  0.535E-02  0.000E+00  0.000E+00  0.945E+01  0.000E+00  0.431E+00  0.000E+00  0.645E-02
070554.578      349715      691081  0.534E-02  0.000E+00  0.000E+00  0.954E+01  0.000E+00  0.547E+00  0.000E+00  0.644E-02
071554.630      350268      692780  0.533E-02  0.000E+00  0.000E+00  0.925E+01  0.000E+00  0.452E+00  0.000E+00  0.643E-02
072554.600      350838      694465  0.531E-02  0.000E+00  0.000E+00  0.954E+01  0.000E+00  0.427E+00  0.000E+00  0.640E-02
073554.780      351385      696156  0.530E-02  0.000E+00  0.000E+00  0.906E+01  0.000E+00  0.430E+00  0.000E+00  0.638E-02
074554.550      351951      697843  0.529E-02  0.000E+00  0.000E+00  0.912E+01  0.000E+00  0.454E+00  0.000E+00  0.636E-02
075554.737      352548      699532  0.529E-02  0.000E+00  0.000E+00  0.921E+01  0.000E+00  0.466E+00  0.000E+00  0.634E-02
080554.731      353109      701227  0.528E-02  0.000E+00  0.000E+00  0.905E+01  0.000E+00  0.469E+00  0.000E+00  0.632E-02
081554.810      353674      702924  0.527E-02  0.000E+00  0.000E+00  0.949E+01  0.000E+00  0.430E+00  0.000E+00  0.629E-02
