  2.8800000,   -10.0489346,     0.0680272,     0.1248128,    -2.5313818,     0.0321628,    -1.4423413
  2.8900000,    -8.5406613,    -0.0364099,     0.1008363,    -2.1585624,     0.3018448,    -1.3318893
  2.9000000,    -6.4683338,    -0.2473728,     0.0323546,    -1.6771376,     0.6774809,    -1.1815584
  2.9100000,    -3.8643812,    -0.5396380,    -0.0695917,    -1.0970740,     1.1233569,    -0.9972988
  2.9200000,    -0.8573012,    -0.8653479,    -0.1873364,    -0.4410409,     1.5912194,    -0.7912361
  2.9300000,     2.3284036,    -1.1645976,    -0.3003607,     0.2535955,     2.0288054,    -0.5803878
  2.9400000,     5.3923396,    -1.3799413,    -0.3893879,     0.9347036,     2.3886345,    -0.3844988
  2.9500000,     7.9963947,    -1.4709857,    -0.4400404,     1.5383123,     2.6353038,    -0.2233816
  2.9600000,     9.8152610,    -1.4250484,    -0.4454016,     1.9951110,     2.7499760,    -0.1142106
  2.9700000,    10.5908192,    -1.2607274,    -0.4070364,     2.2402999,     2.7314596,    -0.0691947
  2.9800000,    10.1806511,    -1.0229436,    -0.3343259,     2.2256153,     2.5940620,    -0.0939591
  2.9900000,     8.5915092,    -0.7701974,    -0.2422909,     1.9314955,     2.3630691,    -0.1868304
  3.0000000,     5.9908791,    -0.5568754,    -0.1483735,     1.3768259,     2.0691155,    -0.3390718
  3.0100000,     2.6934146,    -0.4149392,    -0.0688409,     0.6236951,     1.7427802,    -0.5359885
  3.0200000,    -0.8766634,    -0.3398061,    -0.0155487,    -0.2248120,     1.4104932,    -0.7587230
  3.0300000,    -4.2419291,    -0.2845383,     0.0062733,    -1.0346118,     1.0923506,    -0.9865030
  3.0400000,    -6.9383026,    -0.1646998,    -0.0012349,    -1.6577519,     0.8018633,    -1.1990757
  3.0500000,    -8.5814016,     0.1262053,    -0.0294374,    -1.9544642,     0.5471589,    -1.3790567
  3.0600000,    -8.9222762,     0.6933779,    -0.0654939,    -1.8166675,     0.3328466,    -1.5139335
  3.0700000,    -7.8838398,     1.6142094,    -0.0955644,    -1.1887700,     0.1617117,    -1.5974870
  3.0800000,    -5.5724632,     2.9144698,    -0.1082102,    -0.0817240,     0.0356132,    -1.6304335
  3.0900000,    -2.2631940,     4.5528543,    -0.0972190,     1.4227804,    -0.0446547,    -1.6201566
  3.1000000,     1.6387937,     6.4180376,    -0.0631877,     3.1794803,    -0.0803447,    -1.5794942
  3.1100000,     5.6543261,     8.3398633,    -0.0134622,     4.9975353,    -0.0760387,    -1.5246738
  3.1200000,     9.2952607,    10.1132939,     0.0396052,     6.6667941,    -0.0405338,    -1.4726357
  3.1300000,    12.1287220,    11.5309383,     0.0817254,     7.9881389,     0.0132818,    -1.4381231
  3.1400000,    13.8313592,    12.4179820,     0.1003846,     8.8028199,     0.0698678,    -1.4310230
  3.1500000,    14.2263242,    12.6626403,     0.0883230,     9.0157442,     0.1136600,    -1.4544642
  3.1600000,    13.2985491,    12.2360134,     0.0459073,     8.6086901,     0.1323259,    -1.5041128
