       Q,      F(Q)_RMC,  F(Q)_Expt
      6.0800000 ,      -0.2475554 ,      -0.2453211
      6.0900000 ,      -0.2326231 ,      -0.2298524
      6.1000000 ,      -0.1624519 ,      -0.1582500
      6.1100000 ,      -0.0328036 ,      -0.0267987
      6.1200000 ,       0.1523356 ,       0.1600303
      6.1300000 ,       0.3808724 ,       0.3898195
      6.1400000 ,       0.6344349 ,       0.6441046
      6.1500000 ,       0.8915211 ,       0.9015284
      6.1600000 ,       1.1312682 ,       1.1415492
      6.1700000 ,       1.3369913 ,       1.3478714
      6.1800000 ,       1.4987030 ,       1.5108385
      6.1900000 ,       1.6140656 ,       1.6282735
      6.2000000 ,       1.6876019 ,       1.7046215
      6.2100000 ,       1.7284025 ,       1.7486503
      6.2200000 ,       1.7469202 ,       1.7703008
      6.2300000 ,       1.7516492 ,       1.7774718
      6.2400000 ,       1.7465066 ,       1.7735332
      6.2500000 ,       1.7295556 ,       1.7561729
      6.2600000 ,       1.6933808 ,       1.7178622
      6.2700000 ,       1.6270298 ,       1.6478313
      6.2800000 ,       1.5190532 ,       1.5350810
      6.2900000 ,       1.3609158 ,       1.3717104
      6.3000000 ,       1.1499565 ,       1.1557567
      6.3100000 ,       0.8911761 ,       0.8928537
      6.3200000 ,       0.5974037 ,       0.5962870
      6.3300000 ,       0.2877601 ,       0.2853856
      6.3400000 ,      -0.0152714 ,      -0.0174259
      6.3500000 ,      -0.2895480 ,      -0.2902964
      6.3600000 ,      -0.5169525 ,      -0.5155576
      6.3700000 ,      -0.6862858 ,      -0.6825180
      6.3800000 ,      -0.7947771 ,      -0.7888727
      6.3900000 ,      -0.8479388 ,      -0.8404768
      6.4000000 ,      -0.8578578 ,      -0.8495897
      6.4100000 ,      -0.8403542 ,      -0.8320249
      6.4200000 ,      -0.8116625 ,      -0.8038578
      6.4300000 ,      -0.7853623 ,      -0.7784105
      6.4400000 ,      -0.7701928 ,      -0.7641312
      6.4500000 ,      -0.7691492 ,      -0.7637539
      6.4600000 ,      -0.7799497 ,      -0.7748141
      6.4700000 ,      -0.7966441 ,      -0.7912849
      6.4800000 ,      -0.8118891 ,      -0.8058566
      6.4900000 ,      -0.8192939 ,      -0.8122655
      6.5000000 ,      -0.8152608 ,      -0.8071055
      6.5100000 ,      -0.7999083 ,      -0.7907123
      6.5200000 ,      -0.7769074 ,      -0.7669641
      6.5300000 ,      -0.7523449 ,      -0.7421122
      6.5400000 ,      -0.7329582 ,      -0.7229929
      6.5500000 ,      -0.7242298 ,      -0.7151096
      6.5600000 ,      -0.7288456 ,      -0.7210882
      6.5700000 ,      -0.7459091 ,      -0.7398987
      6.5800000 ,      -0.7711035 ,      -0.7670333
      6.5900000 ,      -0.7977479 ,      -0.7955860
      6.6000000 ,      -0.8184688 ,      -0.8179533
      6.6100000 ,      -0.8270601 ,      -0.8277262
      6.6200000 ,      -0.8200632 ,      -0.8213005
      6.6300000 ,      -0.7976727 ,      -0.7988074
      6.6400000 ,      -0.7637469 ,      -0.7641374
      6.6500000 ,      -0.7249246 ,      -0.7240565
      6.6600000 ,      -0.6890677 ,      -0.6866310
      6.6700000 ,      -0.6634136 ,      -0.6593483
      6.6800000 ,      -0.6528863 ,      -0.6473852
      6.6900000 ,      -0.6589728 ,      -0.6524399
      6.7000000 ,      -0.6794273 ,      -0.6723971
      6.7100000 ,      -0.7088631 ,      -0.7018959
      6.7200000 ,      -0.7400733 ,      -0.7336460
      6.7300000 ,      -0.7657442 ,      -0.7601588
      6.7400000 ,      -0.7801349 ,      -0.7754627
      6.7500000 ,      -0.7803047 ,      -0.7763787
      6.7600000 ,      -0.7665864 ,      -0.7630418
      6.7700000 ,      -0.7421906 ,      -0.7385455
      6.7800000 ,      -0.7120438 ,      -0.7078017
      6.7900000 ,      -0.6811556 ,      -0.6759083
      6.8000000 ,      -0.6529354 ,      -0.6464439
      6.8100000 ,      -0.6279006 ,      -0.6201384
      6.8200000 ,      -0.6031330 ,      -0.5942843
      6.8300000 ,      -0.5726683 ,      -0.5630841
      6.8400000 ,      -0.5287804 ,      -0.5189038
      6.8500000 ,      -0.4639015 ,      -0.4541802
      6.8600000 ,      -0.3727528 ,      -0.3635586
      6.8700000 ,      -0.2541880 ,      -0.2457578
      6.8800000 ,      -0.1122923 ,      -0.1047007
      6.8900000 ,       0.0435766 ,       0.0504113
      6.9000000 ,       0.1998930 ,       0.2061765
      6.9100000 ,       0.3410551 ,       0.3470684
      6.9200000 ,       0.4520797 ,       0.4581268
      6.9300000 ,       0.5213716 ,       0.5277332
      6.9400000 ,       0.5430005 ,       0.5499009
      6.9500000 ,       0.5180061 ,       0.5255929
      6.9600000 ,       0.4544350 ,       0.4627709
      6.9700000 ,       0.3660721 ,       0.3751326
      6.9800000 ,       0.2700882 ,       0.2797627
      6.9900000 ,       0.1840524 ,       0.1941477
      7.0000000 ,       0.1228855 ,       0.1331349
      7.0100000 ,       0.0963433 ,       0.1064253
      7.0200000 ,       0.1075099 ,       0.1170818
      7.0300000 ,       0.1525738 ,       0.1613215
      7.0400000 ,       0.2218962 ,       0.2295962
      7.0500000 ,       0.3021216 ,       0.3087042
      7.0600000 ,       0.3788748 ,       0.3844740
      7.0700000 ,       0.4394816 ,       0.4444544
      7.0800000 ,       0.4751642 ,       0.4800668
      7.0900000 ,       0.4822915 ,       0.4878075
      7.1000000 ,       0.4624803 ,       0.4693080
      7.1100000 ,       0.4215969 ,       0.4303153
      7.1200000 ,       0.3679482 ,       0.3788897
      7.1300000 ,       0.3101171 ,       0.3232779
      7.1400000 ,       0.2549612 ,       0.2699770
      7.1500000 ,       0.2062394 ,       0.2224382
      7.1600000 ,       0.1641676 ,       0.1806966
      7.1700000 ,       0.1259775 ,       0.1419798
      7.1800000 ,       0.0873066 ,       0.1021084
      7.1900000 ,       0.0440431 ,       0.0573063
      7.2000000 ,      -0.0058659 ,       0.0059306
      7.2100000 ,      -0.0611362 ,      -0.0503518
      7.2200000 ,      -0.1167684 ,      -0.1062921
      7.2300000 ,      -0.1647297 ,      -0.1538206
      7.2400000 ,      -0.1955952 ,      -0.1837189
      7.2500000 ,      -0.2008005 ,      -0.1878413
      7.2600000 ,      -0.1749854 ,      -0.1613661
      7.2700000 ,      -0.1178452 ,      -0.1045118
      7.2800000 ,      -0.0349842 ,      -0.0232418
      7.2900000 ,       0.0625373 ,       0.0713144
      7.3000000 ,       0.1599884 ,       0.1647133
      7.3100000 ,       0.2418025 ,       0.2420192
      7.3200000 ,       0.2949189 ,       0.2910442
      7.3300000 ,       0.3119279 ,       0.3053221
      7.3400000 ,       0.2933081 ,       0.2861349
      7.3500000 ,       0.2481871 ,       0.2430735
      7.3600000 ,       0.1933369 ,       0.1928886
      7.3700000 ,       0.1504697 ,       0.1567381
      7.3800000 ,       0.1422621 ,       0.1562781
      7.3900000 ,       0.1878277 ,       0.2093100
      7.4000000 ,       0.2985108 ,       0.3258255
      7.4100000 ,       0.4748540 ,       0.5052513
      7.4200000 ,       0.7054005 ,       0.7354941
      7.4300000 ,       0.9676528 ,       0.9940501
      7.4400000 ,       1.2310990 ,       1.2510566
      7.4500000 ,       1.4618148 ,       1.4737783
      7.4600000 ,       1.6278328 ,       1.6317434
      7.4700000 ,       1.7043119 ,       1.7016083
      7.4800000 ,       1.6775677 ,       1.6708755
      7.4900000 ,       1.5472363 ,       1.5398082
      7.5000000 ,       1.3261998 ,       1.3212215
      7.5100000 ,       1.0383213 ,       1.0382329
      7.5200000 ,       0.7144474 ,       0.7204274
      7.5300000 ,       0.3874467 ,       0.3991693
      7.5400000 ,       0.0872038 ,       0.1029258
      7.5500000 ,      -0.1635378 ,      -0.1465818
      7.5600000 ,      -0.3517974 ,      -0.3367759
      7.5700000 ,      -0.4750808 ,      -0.4648588
      7.5800000 ,      -0.5402299 ,      -0.5367283
      7.5900000 ,      -0.5607766 ,      -0.5645368
      7.6000000 ,      -0.5534412 ,      -0.5634875
      7.6100000 ,      -0.5345302 ,      -0.5485567
      7.6200000 ,      -0.5169431 ,      -0.5317806
      7.6300000 ,      -0.5083116 ,      -0.5205706
      7.6400000 ,      -0.5105126 ,      -0.5172620
      7.6500000 ,      -0.5204911 ,      -0.5198284
      7.6600000 ,      -0.5320561 ,      -0.5234529
      7.6700000 ,      -0.5381424 ,      -0.5225018
      7.6800000 ,      -0.5329790 ,      -0.5124050
      7.6900000 ,      -0.5136818 ,      -0.4910243
      7.7000000 ,      -0.4809654 ,      -0.4592479
      7.7100000 ,      -0.4388956 ,      -0.4207523
      7.7200000 ,      -0.3938304 ,      -0.3810681
      7.7300000 ,      -0.3528669 ,      -0.3462330
      7.7400000 ,      -0.3221956 ,      -0.3213799
      7.7500000 ,      -0.3057465 ,      -0.3095927
      7.7600000 ,      -0.3044081 ,      -0.3112648
      7.7700000 ,      -0.3159420 ,      -0.3240596
      7.7800000 ,      -0.3355466 ,      -0.3434271
      7.7900000 ,      -0.3568825 ,      -0.3635094
      7.8000000 ,      -0.3732912 ,      -0.3782061
      7.8100000 ,      -0.3789324 ,      -0.3821667
      7.8200000 ,      -0.3696254 ,      -0.3715302
      7.8300000 ,      -0.3432840 ,      -0.3443231
      7.8400000 ,      -0.2999478 ,      -0.3005206
      7.8500000 ,      -0.2415129 ,      -0.2418534
      7.8600000 ,      -0.1713086 ,      -0.1714822
      7.8700000 ,      -0.0936692 ,      -0.0936514
      7.8800000 ,      -0.0135964 ,      -0.0133943
      7.8900000 ,       0.0634680 ,       0.0637058
      7.9000000 ,       0.1318132 ,       0.1317460
      7.9100000 ,       0.1856765 ,       0.1848091
      7.9200000 ,       0.2196086 ,       0.2174162
      7.9300000 ,       0.2290451 ,       0.2251522
      7.9400000 ,       0.2110549 ,       0.2054151
      7.9500000 ,       0.1651483 ,       0.1581630
      7.9600000 ,       0.0939481 ,       0.0864754
      7.9700000 ,       0.0035032 ,      -0.0032670
      7.9800000 ,      -0.0969445 ,      -0.1017335
      7.9900000 ,      -0.1958299 ,      -0.1975832
      8.0000000 ,      -0.2807232 ,      -0.2789184
      8.0100000 ,      -0.3401785 ,      -0.3350459
      8.0200000 ,      -0.3656481 ,      -0.3582370
      8.0300000 ,      -0.3530772 ,      -0.3451345
      8.0400000 ,      -0.3038179 ,      -0.2974874
      8.0500000 ,      -0.2246079 ,      -0.2220072
      8.0600000 ,      -0.1265395 ,      -0.1293029
      8.0700000 ,      -0.0231558 ,      -0.0320476
      8.0800000 ,       0.0719952 ,       0.0573044
      8.0900000 ,       0.1478805 ,       0.1288132
      8.1000000 ,       0.1980687 ,       0.1769043
      8.1100000 ,       0.2219406 ,       0.2013865
      8.1200000 ,       0.2247528 ,       0.2074097
      8.1300000 ,       0.2165081 ,       0.2043438
      8.1400000 ,       0.2098392 ,       0.2037868
      8.1500000 ,       0.2173196 ,       0.2170873
      8.1600000 ,       0.2487402 ,       0.2528780
      8.1700000 ,       0.3089066 ,       0.3151147
      8.1800000 ,       0.3964053 ,       0.4020171
      8.1900000 ,       0.5035902 ,       0.5061252
      8.2000000 ,       0.6177921 ,       0.6154580
      8.2100000 ,       0.7235023 ,       0.7155397
      8.2200000 ,       0.8050926 ,       0.7918920
      8.2300000 ,       0.8495315 ,       0.8325040
      8.2400000 ,       0.8485746 ,       0.8298134
      8.2500000 ,       0.8000300 ,       0.7818432
      8.2600000 ,       0.7078998 ,       0.6923216
      8.2700000 ,       0.5814310 ,       0.5698188
      8.2800000 ,       0.4333257 ,       0.4261257
      8.2900000 ,       0.2775079 ,       0.2742310
      8.3000000 ,       0.1269056 ,       0.1263058
      8.3100000 ,      -0.0083364 ,      -0.0079346
      8.3200000 ,      -0.1219207 ,      -0.1222284
      8.3300000 ,      -0.2116227 ,      -0.2140190
      8.3400000 ,      -0.2787448 ,      -0.2840168
      8.3500000 ,      -0.3270194 ,      -0.3352593
      8.3600000 ,      -0.3612692 ,      -0.3719383
      8.3700000 ,      -0.3861443 ,      -0.3982738
      8.3800000 ,      -0.4051913 ,      -0.4176615
      8.3900000 ,      -0.4204009 ,      -0.4322237
      8.4000000 ,      -0.4322441 ,      -0.4427828
      8.4100000 ,      -0.4400898 ,      -0.4491675
      8.4200000 ,      -0.4428190 ,      -0.4507021
      8.4300000 ,      -0.4394306 ,      -0.4467028
      8.4400000 ,      -0.4294664 ,      -0.4368363
      8.4500000 ,      -0.4131600 ,      -0.4212585
      8.4600000 ,      -0.3913067 ,      -0.4005266
      8.4700000 ,      -0.3649367 ,      -0.3753527
      8.4800000 ,      -0.3349250 ,      -0.3463075
      8.4900000 ,      -0.3016847 ,      -0.3135944
      8.5000000 ,      -0.2650541 ,      -0.2769843
      8.5100000 ,      -0.2244268 ,      -0.2359499
      8.5200000 ,      -0.1790950 ,      -0.1899717
      8.5300000 ,      -0.1287123 ,      -0.1389361
      8.5400000 ,      -0.0737425 ,      -0.0835113
      8.5500000 ,      -0.0157629 ,      -0.0253914
      8.5600000 ,       0.0424762 ,       0.0326743
      8.5700000 ,       0.0972696 ,       0.0870924
      8.5800000 ,       0.1444165 ,       0.1338450
      8.5900000 ,       0.1798246 ,       0.1690351
      8.6000000 ,       0.2001296 ,       0.1894434
      8.6100000 ,       0.2031987 ,       0.1929874
      8.6200000 ,       0.1884219 ,       0.1789953
      8.6300000 ,       0.1567470 ,       0.1482574
      8.6400000 ,       0.1104786 ,       0.1028684
      8.6500000 ,       0.0529103 ,       0.0459177
      8.6600000 ,      -0.0121107 ,      -0.0188906
      8.6700000 ,      -0.0805880 ,      -0.0876059
      8.6800000 ,      -0.1486790 ,      -0.1563264
      8.6900000 ,      -0.2128700 ,      -0.2213950
      8.7000000 ,      -0.2700401 ,      -0.2795098
      8.7100000 ,      -0.3174684 ,      -0.3277842
      8.7200000 ,      -0.3528480 ,      -0.3638079
      8.7300000 ,      -0.3743569 ,      -0.3857418
      8.7400000 ,      -0.3808025 ,      -0.3924586
      8.7500000 ,      -0.3718140 ,      -0.3837024
      8.7600000 ,      -0.3480187 ,      -0.3602149
      8.7700000 ,      -0.3111229 ,      -0.3237639
      8.7800000 ,      -0.2638268 ,      -0.2770210
      8.7900000 ,      -0.2095380 ,      -0.2232662
      8.8000000 ,      -0.1519067 ,      -0.1659482
      8.8100000 ,      -0.0942604 ,      -0.1081738
      8.8200000 ,      -0.0390620 ,      -0.0522362
      8.8300000 ,       0.0124701 ,       0.0006977
      8.8400000 ,       0.0604628 ,       0.0506461
      8.8500000 ,       0.1061529 ,       0.0985713
      8.8600000 ,       0.1513345 ,       0.1458675
      8.8700000 ,       0.1975977 ,       0.1936774
      8.8800000 ,       0.2455306 ,       0.2421927
      8.8900000 ,       0.2940886 ,       0.2901215
      8.9000000 ,       0.3403151 ,       0.3344789
      8.9100000 ,       0.3795326 ,       0.3708037
      8.9200000 ,       0.4060206 ,       0.3938071
      8.9300000 ,       0.4140830 ,       0.3983614
      8.9400000 ,       0.3993071 ,       0.3806468
      8.9500000 ,       0.3597522 ,       0.3392205
      8.9600000 ,       0.2968023 ,       0.2757688
      8.9700000 ,       0.2154665 ,       0.1953504
      8.9800000 ,       0.1240203 ,       0.1060349
      8.9900000 ,       0.0330067 ,       0.0179578
      9.0000000 ,      -0.0462440 ,      -0.0580667
      9.0100000 ,      -0.1033195 ,      -0.1121389
      9.0200000 ,      -0.1303452 ,      -0.1367904
      9.0300000 ,      -0.1232217 ,      -0.1281534
      9.0400000 ,      -0.0822587 ,      -0.0865729
      9.0500000 ,      -0.0121021 ,      -0.0165626
      9.0600000 ,       0.0790138 ,       0.0738759
      9.0700000 ,       0.1805300 ,       0.1744319
      9.0800000 ,       0.2810984 ,       0.2739447
      9.0900000 ,       0.3701125 ,       0.3618852
      9.1000000 ,       0.4389813 ,       0.4296256
      9.1100000 ,       0.4819717 ,       0.4713182
      9.1200000 ,       0.4965418 ,       0.4842978
      9.1300000 ,       0.4831992 ,       0.4690167
      9.1400000 ,       0.4449950 ,       0.4286007
      9.1500000 ,       0.3868155 ,       0.3681654
      9.1600000 ,       0.3146308 ,       0.2940406
      9.1700000 ,       0.2348256 ,       0.2130302
      9.1800000 ,       0.1536744 ,       0.1317866
      9.1900000 ,       0.0769642 ,       0.0563259
      9.2000000 ,       0.0097168 ,      -0.0083320
      9.2100000 ,      -0.0440512 ,      -0.0584375
      9.2200000 ,      -0.0815802 ,      -0.0917350
      9.2300000 ,      -0.1016399 ,      -0.1076457
      9.2400000 ,      -0.1047799 ,      -0.1073872
      9.2500000 ,      -0.0934761 ,      -0.0939747
      9.2600000 ,      -0.0720737 ,      -0.0720414
      9.2700000 ,      -0.0464456 ,      -0.0474264
      9.2800000 ,      -0.0233391 ,      -0.0265235
      9.2900000 ,      -0.0094580 ,      -0.0154409
      9.3000000 ,      -0.0104085 ,      -0.0190821
      9.3100000 ,      -0.0296956 ,      -0.0403067
      9.3200000 ,      -0.0679791 ,      -0.0793395
      9.3300000 ,      -0.1227726 ,      -0.1335742
      9.3400000 ,      -0.1886918 ,      -0.1978523
      9.3500000 ,      -0.2582498 ,      -0.2652055
      9.3600000 ,      -0.3230794 ,      -0.3279521
      9.3700000 ,      -0.3753598 ,      -0.3789535
      9.3800000 ,      -0.4091666 ,      -0.4127921
      9.3900000 ,      -0.4214690 ,      -0.4266328
      9.4000000 ,      -0.4125602 ,      -0.4205899
      9.4100000 ,      -0.3858239 ,      -0.3975191
      9.4200000 ,      -0.3468828 ,      -0.3622745
      9.4300000 ,      -0.3023100 ,      -0.3205896
      9.4400000 ,      -0.2581831 ,      -0.2778220
      9.4500000 ,      -0.2188012 ,      -0.2378376
      9.4600000 ,      -0.1858490 ,      -0.2022800
      9.4700000 ,      -0.1581963 ,      -0.1703889
      9.4800000 ,      -0.1323792 ,      -0.1394067
      9.4900000 ,      -0.1036547 ,      -0.1054849
      9.5000000 ,      -0.0673912 ,      -0.0648834
      9.5100000 ,      -0.0204782 ,      -0.0151924
      9.5200000 ,       0.0375690 ,       0.0437081
      9.5300000 ,       0.1040670 ,       0.1091733
      9.5400000 ,       0.1733201 ,       0.1759291
      9.5500000 ,       0.2374572 ,       0.2368033
      9.5600000 ,       0.2877825 ,       0.2839142
      9.5700000 ,       0.3163626 ,       0.3100757
      9.5800000 ,       0.3175225 ,       0.3101328
      9.5900000 ,       0.2889454 ,       0.2819570
      9.6000000 ,       0.2321582 ,       0.2269056
      9.6100000 ,       0.1523162 ,       0.1496606
      9.6200000 ,       0.0573484 ,       0.0574918
      9.6300000 ,      -0.0433484 ,      -0.0408946
      9.6400000 ,      -0.1403949 ,      -0.1366878
      9.6500000 ,      -0.2257985 ,      -0.2222229
      9.6600000 ,      -0.2939564 ,      -0.2919222
      9.6700000 ,      -0.3421300 ,      -0.3427772
      9.6800000 ,      -0.3703510 ,      -0.3743227
      9.6900000 ,      -0.3808394 ,      -0.3881669
      9.7000000 ,      -0.3771071 ,      -0.3872199
      9.7100000 ,      -0.3629681 ,      -0.3748184
      9.7200000 ,      -0.3416761 ,      -0.3539408
      9.7300000 ,      -0.3153580 ,      -0.3266712
      9.7400000 ,      -0.2848297 ,      -0.2939971
      9.7500000 ,      -0.2497872 ,      -0.2559454
      9.7600000 ,      -0.2092850 ,      -0.2119846
      9.7700000 ,      -0.1623589 ,      -0.1615691
      9.7800000 ,      -0.1086319 ,      -0.1046833
      9.7900000 ,      -0.0487663 ,      -0.0422538
      9.8000000 ,       0.0153316 ,       0.0236581
      9.8100000 ,       0.0805827 ,       0.0899196
      9.8200000 ,       0.1430509 ,       0.1526223
      9.8300000 ,       0.1984289 ,       0.2075450
      9.8400000 ,       0.2425948 ,       0.2506931
      9.8500000 ,       0.2721438 ,       0.2788189
      9.8600000 ,       0.2848167 ,       0.2898450
      9.8700000 ,       0.2797793 ,       0.2831373
      9.8800000 ,       0.2577362 ,       0.2596061
      9.8900000 ,       0.2208836 ,       0.2216380
      9.9000000 ,       0.1727240 ,       0.1728799
      9.9100000 ,       0.1177627 ,       0.1179036
      9.9200000 ,       0.0611095 ,       0.0617833
      9.9300000 ,       0.0080074 ,       0.0096160
      9.9400000 ,      -0.0366880 ,      -0.0339815
      9.9500000 ,      -0.0690397 ,      -0.0653609
      9.9600000 ,      -0.0865183 ,      -0.0822688
      9.9700000 ,      -0.0883810 ,      -0.0841566
      9.9800000 ,      -0.0758688 ,      -0.0723184
      9.9900000 ,      -0.0521574 ,      -0.0498111
     10.0000000 ,      -0.0220291 ,      -0.0211343
     10.0100000 ,       0.0087231 ,       0.0083160
     10.0200000 ,       0.0340963 ,       0.0329617
     10.0300000 ,       0.0487668 ,       0.0478302
     10.0400000 ,       0.0489203 ,       0.0492886
     10.0500000 ,       0.0328677 ,       0.0355955
     10.0600000 ,       0.0013192 ,       0.0071615
     10.0700000 ,      -0.0427534 ,      -0.0335444
     10.0800000 ,      -0.0946593 ,      -0.0824401
     10.0900000 ,      -0.1488432 ,      -0.1345549
     10.1000000 ,      -0.1998928 ,      -0.1849025
     10.1100000 ,      -0.2435002 ,      -0.2293351
     10.1200000 ,      -0.2771812 ,      -0.2652117
     10.1300000 ,      -0.3006056 ,      -0.2917457
     10.1400000 ,      -0.3154686 ,      -0.3099647
     10.1500000 ,      -0.3249341 ,      -0.3222956
     10.1600000 ,      -0.3327761 ,      -0.3318681
     10.1700000 ,      -0.3424063 ,      -0.3416917
     10.1800000 ,      -0.3560097 ,      -0.3538890
     10.1900000 ,      -0.3739775 ,      -0.3691523
     10.2000000 ,      -0.3947655 ,      -0.3865437
     10.2100000 ,      -0.4152046 ,      -0.4036751
     10.2200000 ,      -0.4311862 ,      -0.4172210
     10.2300000 ,      -0.4385605 ,      -0.4236393
     10.2400000 ,      -0.4340344 ,      -0.4199273
     10.2500000 ,      -0.4158568 ,      -0.4042365
     10.2600000 ,      -0.3841334 ,      -0.3762006
     10.2700000 ,      -0.3406960 ,      -0.3369042
     10.2800000 ,      -0.2885655 ,      -0.2885063
     10.2900000 ,      -0.2311399 ,      -0.2336159
     10.3000000 ,      -0.1713109 ,      -0.1745794
     10.3100000 ,      -0.1107306 ,      -0.1128635
     10.3200000 ,      -0.0494163 ,      -0.0486976
     10.3300000 ,       0.0141936 ,       0.0189225
     10.3400000 ,       0.0827298 ,       0.0918499
     10.3500000 ,       0.1590308 ,       0.1720964
     10.3600000 ,       0.2451213 ,       0.2609882
     10.3700000 ,       0.3412658 ,       0.3583620
     10.3800000 ,       0.4453238 ,       0.4619988
     10.3900000 ,       0.5525736 ,       0.5674460
     10.4000000 ,       0.6560755 ,       0.6683025
     10.4100000 ,       0.7475297 ,       0.7569422
     10.4200000 ,       0.8184818 ,       0.8255628
     10.4300000 ,       0.8616524 ,       0.8673721
     10.4400000 ,       0.8721440 ,       0.8776967
     10.4500000 ,       0.8482989 ,       0.8548077
     10.4600000 ,       0.7920566 ,       0.8003136
     10.4700000 ,       0.7087500 ,       0.7190498
     10.4800000 ,       0.6063921 ,       0.6184894
     10.4900000 ,       0.4945902 ,       0.5077822
     10.5000000 ,       0.3832855 ,       0.3965925
     10.5100000 ,       0.2815323 ,       0.2939272
     10.5200000 ,       0.1965054 ,       0.2071376
     10.5300000 ,       0.1328676 ,       0.1412309
     10.5400000 ,       0.0925511 ,       0.0985648
     10.5500000 ,       0.0749316 ,       0.0789256
     10.5600000 ,       0.0773097 ,       0.0799273
     10.5700000 ,       0.0955745 ,       0.0976262
     10.5800000 ,       0.1249202 ,       0.1272262
     10.5900000 ,       0.1604955 ,       0.1637539
     10.6000000 ,       0.1979077 ,       0.2026108
     10.6100000 ,       0.2335389 ,       0.2399471
     10.6200000 ,       0.2646767 ,       0.2728397
     10.6300000 ,       0.2894873 ,       0.2992935
     10.6400000 ,       0.3068793 ,       0.3181103
     10.6500000 ,       0.3163068 ,       0.3286778
     10.6600000 ,       0.3175601 ,       0.3307377
     10.6700000 ,       0.3105764 ,       0.3241779
     10.6800000 ,       0.2952996 ,       0.3088866
     10.6900000 ,       0.2716035 ,       0.2846886
     10.7000000 ,       0.2392902 ,       0.2513704
     10.7100000 ,       0.1981650 ,       0.2087875
     10.7200000 ,       0.1481833 ,       0.1570338
     10.7300000 ,       0.0896488 ,       0.0966427
     10.7400000 ,       0.0234320 ,       0.0287789
     10.7500000 ,      -0.0488404 ,      -0.0446253
     10.7600000 ,      -0.1246777 ,      -0.1208330
     10.7700000 ,      -0.2007527 ,      -0.1964004
     10.7800000 ,      -0.2730987 ,      -0.2674246
     10.7900000 ,      -0.3374821 ,      -0.3299284
     10.8000000 ,      -0.3899152 ,      -0.3803391
     10.8100000 ,      -0.4272343 ,      -0.4159879
     10.8200000 ,      -0.4476376 ,      -0.4355394
     10.8300000 ,      -0.4510649 ,      -0.4392565
     10.8400000 ,      -0.4393146 ,      -0.4290253
     10.8500000 ,      -0.4158373 ,      -0.4081042
     10.8600000 ,      -0.3852043 ,      -0.3806110
     10.8700000 ,      -0.3523250 ,      -0.3508234
     10.8800000 ,      -0.3215467 ,      -0.3224112
     10.8900000 ,      -0.2958166 ,      -0.2977521
     10.9000000 ,      -0.2760873 ,      -0.2774764
     10.9100000 ,      -0.2611136 ,      -0.2603549
     10.9200000 ,      -0.2477134 ,      -0.2435780
     10.9300000 ,      -0.2314726 ,      -0.2233955
     10.9400000 ,      -0.2077700 ,      -0.1960075
     10.9500000 ,      -0.1729225 ,      -0.1585311
     10.9600000 ,      -0.1252078 ,      -0.1098421
     10.9700000 ,      -0.0655326 ,      -0.0511020
     10.9800000 ,       0.0024189 ,       0.0141632
     10.9900000 ,       0.0726233 ,       0.0804760
     11.0000000 ,       0.1376780 ,       0.1412546
     11.0100000 ,       0.1901078 ,       0.1899399
     11.0200000 ,       0.2237567 ,       0.2211810
     11.0300000 ,       0.2349756 ,       0.2318385
     11.0400000 ,       0.2233519 ,       0.2215927
     11.0500000 ,       0.1918183 ,       0.1930247
     11.0600000 ,       0.1461063 ,       0.1511443
     11.0700000 ,       0.0936543 ,       0.1024568
     11.0800000 ,       0.0421942 ,       0.0537597
     11.0900000 ,      -0.0016860 ,       0.0109192
     11.1000000 ,      -0.0336984 ,      -0.0221210
     11.1100000 ,      -0.0524921 ,      -0.0438936
     11.1200000 ,      -0.0596401 ,      -0.0554173
     11.1300000 ,      -0.0589973 ,      -0.0596767
     11.1400000 ,      -0.0555844 ,      -0.0606990
     11.1500000 ,      -0.0542598 ,      -0.0624476
     11.1600000 ,      -0.0584858 ,      -0.0677861
     11.1700000 ,      -0.0694702 ,      -0.0777506
     11.1800000 ,      -0.0858759 ,      -0.0912921
     11.1900000 ,      -0.1041578 ,      -0.1055430
     11.2000000 ,      -0.1194434 ,      -0.1165407
     11.2100000 ,      -0.1267466 ,      -0.1202344
     11.2200000 ,      -0.1222293 ,      -0.1135384
     11.2300000 ,      -0.1042150 ,      -0.0951842
     11.2400000 ,      -0.0737199 ,      -0.0661705
     11.2500000 ,      -0.0343745 ,      -0.0297043
     11.2600000 ,       0.0082466 ,       0.0093584
     11.2700000 ,       0.0477374 ,       0.0454496
     11.2800000 ,       0.0781644 ,       0.0733955
     11.2900000 ,       0.0952720 ,       0.0894487
     11.3000000 ,       0.0973250 ,       0.0920193
     11.3100000 ,       0.0854072 ,       0.0819529
     11.3200000 ,       0.0631250 ,       0.0623010
     11.3300000 ,       0.0357934 ,       0.0376482
     11.3400000 ,       0.0093003 ,       0.0131536
     11.3500000 ,      -0.0110940 ,      -0.0064772
     11.3600000 ,      -0.0217577 ,      -0.0178658
     11.3700000 ,      -0.0212800 ,      -0.0195008
     11.3800000 ,      -0.0105498 ,      -0.0118478
     11.3900000 ,       0.0076643 ,       0.0029656
     11.4000000 ,       0.0295043 ,       0.0217867
     11.4100000 ,       0.0509759 ,       0.0412274
     11.4200000 ,       0.0688302 ,       0.0584109
     11.4300000 ,       0.0811710 ,       0.0715020
