Time       moves_acc moves_gen     F(Q)_1  Curvature  Curvature  Curvature  Curvature  Curvature  Curvature   X_ray_(R)1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01  0.100E+01  0.100E+01  0.100E+01  0.100E+01  0.100E+01  0.100E+01
143638.559        5519       30111  0.216E-02  0.000E+00  0.000E+00  0.102E+02  0.000E+00  0.523E+00  0.000E+00  0.183E-03
144638.511        5736       31959  0.216E-02  0.000E+00  0.000E+00  0.993E+01  0.000E+00  0.523E+00  0.000E+00  0.183E-03
145638.473        5965       33807  0.216E-02  0.000E+00  0.000E+00  0.946E+01  0.000E+00  0.529E+00  0.000E+00  0.182E-03
150638.342        6142       35651  0.216E-02  0.000E+00  0.000E+00  0.949E+01  0.000E+00  0.529E+00  0.000E+00  0.182E-03
151638.373        6363       37496  0.216E-02  0.000E+00  0.000E+00  0.965E+01  0.000E+00  0.529E+00  0.000E+00  0.182E-03
152638.288        6600       39336  0.216E-02  0.000E+00  0.000E+00  0.958E+01  0.000E+00  0.528E+00  0.000E+00  0.182E-03
153638.391        6809       41177  0.216E-02  0.000E+00  0.000E+00  0.936E+01  0.000E+00  0.561E+00  0.000E+00  0.182E-03
154638.407        7005       43019  0.216E-02  0.000E+00  0.000E+00  0.933E+01  0.000E+00  0.537E+00  0.000E+00  0.182E-03
155638.254        7197       44870  0.216E-02  0.000E+00  0.000E+00  0.970E+01  0.000E+00  0.528E+00  0.000E+00  0.181E-03
160638.433        7413       46724  0.216E-02  0.000E+00  0.000E+00  0.971E+01  0.000E+00  0.527E+00  0.000E+00  0.181E-03
161638.455        7637       48575  0.216E-02  0.000E+00  0.000E+00  0.981E+01  0.000E+00  0.522E+00  0.000E+00  0.181E-03
162638.345        7834       50431  0.216E-02  0.000E+00  0.000E+00  0.938E+01  0.000E+00  0.623E+00  0.000E+00  0.181E-03
163638.322        8062       52289  0.216E-02  0.000E+00  0.000E+00  0.935E+01  0.000E+00  0.594E+00  0.000E+00  0.181E-03
164638.460        8250       54148  0.216E-02  0.000E+00  0.000E+00  0.935E+01  0.000E+00  0.502E+00  0.000E+00  0.181E-03
165638.349        8460       56003  0.216E-02  0.000E+00  0.000E+00  0.934E+01  0.000E+00  0.503E+00  0.000E+00  0.181E-03
170638.515        8664       57853  0.216E-02  0.000E+00  0.000E+00  0.934E+01  0.000E+00  0.495E+00  0.000E+00  0.180E-03
171638.339        8863       59702  0.216E-02  0.000E+00  0.000E+00  0.935E+01  0.000E+00  0.495E+00  0.000E+00  0.180E-03
172638.450        9085       61559  0.216E-02  0.000E+00  0.000E+00  0.934E+01  0.000E+00  0.497E+00  0.000E+00  0.180E-03
173638.438        9300       63416  0.216E-02  0.000E+00  0.000E+00  0.951E+01  0.000E+00  0.497E+00  0.000E+00  0.180E-03
174638.360        9521       65263  0.216E-02  0.000E+00  0.000E+00  0.936E+01  0.000E+00  0.517E+00  0.000E+00  0.180E-03
175638.386        9743       67114  0.216E-02  0.000E+00  0.000E+00  0.924E+01  0.000E+00  0.554E+00  0.000E+00  0.180E-03
180638.478        9946       68963  0.216E-02  0.000E+00  0.000E+00  0.951E+01  0.000E+00  0.523E+00  0.000E+00  0.179E-03
181638.292       10136       70814  0.216E-02  0.000E+00  0.000E+00  0.931E+01  0.000E+00  0.454E+00  0.000E+00  0.179E-03
182638.553       10318       72662  0.216E-02  0.000E+00  0.000E+00  0.918E+01  0.000E+00  0.454E+00  0.000E+00  0.179E-03
183638.539       10522       74512  0.215E-02  0.000E+00  0.000E+00  0.920E+01  0.000E+00  0.448E+00  0.000E+00  0.179E-03
184638.457       10740       76366  0.215E-02  0.000E+00  0.000E+00  0.916E+01  0.000E+00  0.448E+00  0.000E+00  0.179E-03
185638.543       10925       78220  0.215E-02  0.000E+00  0.000E+00  0.917E+01  0.000E+00  0.470E+00  0.000E+00  0.179E-03
190638.535       11137       80070  0.215E-02  0.000E+00  0.000E+00  0.917E+01  0.000E+00  0.510E+00  0.000E+00  0.178E-03
191638.430       11356       81927  0.215E-02  0.000E+00  0.000E+00  0.968E+01  0.000E+00  0.465E+00  0.000E+00  0.178E-03
192638.398       11559       83779  0.215E-02  0.000E+00  0.000E+00  0.936E+01  0.000E+00  0.461E+00  0.000E+00  0.178E-03
193638.304       11761       85627  0.215E-02  0.000E+00  0.000E+00  0.943E+01  0.000E+00  0.461E+00  0.000E+00  0.178E-03
194638.330       11967       87478  0.215E-02  0.000E+00  0.000E+00  0.102E+02  0.000E+00  0.419E+00  0.000E+00  0.178E-03
195638.472       12178       89332  0.215E-02  0.000E+00  0.000E+00  0.932E+01  0.000E+00  0.438E+00  0.000E+00  0.178E-03
200638.319       12355       91182  0.215E-02  0.000E+00  0.000E+00  0.939E+01  0.000E+00  0.428E+00  0.000E+00  0.177E-03
201638.465       12543       93028  0.215E-02  0.000E+00  0.000E+00  0.920E+01  0.000E+00  0.428E+00  0.000E+00  0.177E-03
202638.347       12775       94878  0.215E-02  0.000E+00  0.000E+00  0.921E+01  0.000E+00  0.409E+00  0.000E+00  0.177E-03
203638.393       12985       96731  0.215E-02  0.000E+00  0.000E+00  0.889E+01  0.000E+00  0.445E+00  0.000E+00  0.177E-03
204638.415       13179       98581  0.215E-02  0.000E+00  0.000E+00  0.912E+01  0.000E+00  0.431E+00  0.000E+00  0.177E-03
205638.417       13383      100432  0.215E-02  0.000E+00  0.000E+00  0.916E+01  0.000E+00  0.426E+00  0.000E+00  0.177E-03
210638.441       13556      102283  0.215E-02  0.000E+00  0.000E+00  0.913E+01  0.000E+00  0.453E+00  0.000E+00  0.176E-03
211638.263       13775      104132  0.215E-02  0.000E+00  0.000E+00  0.911E+01  0.000E+00  0.465E+00  0.000E+00  0.176E-03
212638.543       13962      105986  0.215E-02  0.000E+00  0.000E+00  0.945E+01  0.000E+00  0.457E+00  0.000E+00  0.176E-03
213638.265       14162      107833  0.215E-02  0.000E+00  0.000E+00  0.948E+01  0.000E+00  0.473E+00  0.000E+00  0.176E-03
214638.331       14363      109686  0.215E-02  0.000E+00  0.000E+00  0.936E+01  0.000E+00  0.469E+00  0.000E+00  0.176E-03
215638.526       14557      111534  0.215E-02  0.000E+00  0.000E+00  0.942E+01  0.000E+00  0.472E+00  0.000E+00  0.176E-03
220638.341       14793      113391  0.215E-02  0.000E+00  0.000E+00  0.936E+01  0.000E+00  0.474E+00  0.000E+00  0.176E-03
221638.564       14995      115248  0.215E-02  0.000E+00  0.000E+00  0.944E+01  0.000E+00  0.474E+00  0.000E+00  0.175E-03
222638.494       15211      117103  0.215E-02  0.000E+00  0.000E+00  0.960E+01  0.000E+00  0.473E+00  0.000E+00  0.175E-03
223638.326       15426      118962  0.215E-02  0.000E+00  0.000E+00  0.929E+01  0.000E+00  0.476E+00  0.000E+00  0.175E-03
224638.364       15623      120813  0.215E-02  0.000E+00  0.000E+00  0.968E+01  0.000E+00  0.478E+00  0.000E+00  0.175E-03
225638.524       15839      122668  0.215E-02  0.000E+00  0.000E+00  0.959E+01  0.000E+00  0.463E+00  0.000E+00  0.175E-03
230638.458       16059      124525  0.215E-02  0.000E+00  0.000E+00  0.952E+01  0.000E+00  0.462E+00  0.000E+00  0.175E-03
231638.348       16221      126379  0.215E-02  0.000E+00  0.000E+00  0.957E+01  0.000E+00  0.455E+00  0.000E+00  0.174E-03
232638.333       16428      128234  0.215E-02  0.000E+00  0.000E+00  0.946E+01  0.000E+00  0.470E+00  0.000E+00  0.174E-03
233638.298       16622      130088  0.215E-02  0.000E+00  0.000E+00  0.928E+01  0.000E+00  0.454E+00  0.000E+00  0.174E-03
234638.537       16830      131954  0.215E-02  0.000E+00  0.000E+00  0.946E+01  0.000E+00  0.454E+00  0.000E+00  0.174E-03
235638.578       17023      133815  0.215E-02  0.000E+00  0.000E+00  0.927E+01  0.000E+00  0.454E+00  0.000E+00  0.174E-03
000638.541       17252      135672  0.215E-02  0.000E+00  0.000E+00  0.938E+01  0.000E+00  0.441E+00  0.000E+00  0.174E-03
001638.269       17454      137524  0.215E-02  0.000E+00  0.000E+00  0.929E+01  0.000E+00  0.439E+00  0.000E+00  0.174E-03
002638.518       17665      139382  0.215E-02  0.000E+00  0.000E+00  0.932E+01  0.000E+00  0.396E+00  0.000E+00  0.173E-03
003638.354       17876      141240  0.214E-02  0.000E+00  0.000E+00  0.928E+01  0.000E+00  0.396E+00  0.000E+00  0.173E-03
004638.518       18079      143101  0.214E-02  0.000E+00  0.000E+00  0.963E+01  0.000E+00  0.500E+00  0.000E+00  0.173E-03
005638.288       18287      144959  0.214E-02  0.000E+00  0.000E+00  0.953E+01  0.000E+00  0.458E+00  0.000E+00  0.173E-03
010638.277       18485      146816  0.214E-02  0.000E+00  0.000E+00  0.910E+01  0.000E+00  0.420E+00  0.000E+00  0.173E-03
011638.427       18671      148672  0.214E-02  0.000E+00  0.000E+00  0.905E+01  0.000E+00  0.420E+00  0.000E+00  0.173E-03
012638.499       18881      150533  0.214E-02  0.000E+00  0.000E+00  0.905E+01  0.000E+00  0.434E+00  0.000E+00  0.173E-03
013638.251       19082      152389  0.214E-02  0.000E+00  0.000E+00  0.926E+01  0.000E+00  0.454E+00  0.000E+00  0.173E-03
014638.251       19277      154247  0.214E-02  0.000E+00  0.000E+00  0.937E+01  0.000E+00  0.468E+00  0.000E+00  0.172E-03
015638.424       19471      156111  0.214E-02  0.000E+00  0.000E+00  0.937E+01  0.000E+00  0.423E+00  0.000E+00  0.172E-03
020638.261       19654      157971  0.214E-02  0.000E+00  0.000E+00  0.911E+01  0.000E+00  0.420E+00  0.000E+00  0.172E-03
021638.322       19847      159832  0.214E-02  0.000E+00  0.000E+00  0.911E+01  0.000E+00  0.418E+00  0.000E+00  0.172E-03
022638.442       20039      161693  0.214E-02  0.000E+00  0.000E+00  0.912E+01  0.000E+00  0.398E+00  0.000E+00  0.172E-03
023638.510       20244      163545  0.214E-02  0.000E+00  0.000E+00  0.915E+01  0.000E+00  0.401E+00  0.000E+00  0.172E-03
024638.471       20425      165405  0.214E-02  0.000E+00  0.000E+00  0.957E+01  0.000E+00  0.398E+00  0.000E+00  0.172E-03
025638.551       20625      167265  0.214E-02  0.000E+00  0.000E+00  0.943E+01  0.000E+00  0.398E+00  0.000E+00  0.172E-03
030638.383       20809      169119  0.214E-02  0.000E+00  0.000E+00  0.946E+01  0.000E+00  0.398E+00  0.000E+00  0.172E-03
031638.440       21023      170979  0.214E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.402E+00  0.000E+00  0.172E-03
032638.450       21210      172834  0.214E-02  0.000E+00  0.000E+00  0.957E+01  0.000E+00  0.402E+00  0.000E+00  0.171E-03
033638.263       21414      174693  0.214E-02  0.000E+00  0.000E+00  0.952E+01  0.000E+00  0.394E+00  0.000E+00  0.171E-03
034638.522       21638      176551  0.214E-02  0.000E+00  0.000E+00  0.970E+01  0.000E+00  0.394E+00  0.000E+00  0.171E-03
035638.331       21819      178410  0.214E-02  0.000E+00  0.000E+00  0.973E+01  0.000E+00  0.402E+00  0.000E+00  0.171E-03
040638.316       22003      180268  0.214E-02  0.000E+00  0.000E+00  0.977E+01  0.000E+00  0.401E+00  0.000E+00  0.171E-03
041638.351       22205      182126  0.214E-02  0.000E+00  0.000E+00  0.939E+01  0.000E+00  0.401E+00  0.000E+00  0.171E-03
042638.402       22413      183990  0.214E-02  0.000E+00  0.000E+00  0.921E+01  0.000E+00  0.401E+00  0.000E+00  0.171E-03
043638.465       22592      185841  0.214E-02  0.000E+00  0.000E+00  0.933E+01  0.000E+00  0.411E+00  0.000E+00  0.171E-03
044638.260       22796      187696  0.214E-02  0.000E+00  0.000E+00  0.914E+01  0.000E+00  0.427E+00  0.000E+00  0.171E-03
045638.317       22997      189552  0.214E-02  0.000E+00  0.000E+00  0.914E+01  0.000E+00  0.431E+00  0.000E+00  0.170E-03
050638.502       23206      191423  0.214E-02  0.000E+00  0.000E+00  0.939E+01  0.000E+00  0.449E+00  0.000E+00  0.170E-03
051638.558       23405      193285  0.214E-02  0.000E+00  0.000E+00  0.940E+01  0.000E+00  0.455E+00  0.000E+00  0.170E-03
052638.334       23572      195147  0.214E-02  0.000E+00  0.000E+00  0.953E+01  0.000E+00  0.455E+00  0.000E+00  0.170E-03
053638.498       23762      197044  0.214E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.447E+00  0.000E+00  0.170E-03
054638.320       23963      198960  0.214E-02  0.000E+00  0.000E+00  0.934E+01  0.000E+00  0.448E+00  0.000E+00  0.170E-03
055638.282       24167      200854  0.214E-02  0.000E+00  0.000E+00  0.926E+01  0.000E+00  0.470E+00  0.000E+00  0.170E-03
060638.393       24366      202753  0.214E-02  0.000E+00  0.000E+00  0.934E+01  0.000E+00  0.463E+00  0.000E+00  0.169E-03
061638.296       24542      204651  0.214E-02  0.000E+00  0.000E+00  0.910E+01  0.000E+00  0.434E+00  0.000E+00  0.169E-03
062638.421       24742      206545  0.214E-02  0.000E+00  0.000E+00  0.916E+01  0.000E+00  0.440E+00  0.000E+00  0.169E-03
063638.354       24942      208437  0.214E-02  0.000E+00  0.000E+00  0.916E+01  0.000E+00  0.458E+00  0.000E+00  0.169E-03
064638.464       25153      210337  0.214E-02  0.000E+00  0.000E+00  0.920E+01  0.000E+00  0.458E+00  0.000E+00  0.169E-03
065638.496       25363      212230  0.214E-02  0.000E+00  0.000E+00  0.910E+01  0.000E+00  0.439E+00  0.000E+00  0.169E-03
070638.414       25571      214127  0.214E-02  0.000E+00  0.000E+00  0.916E+01  0.000E+00  0.449E+00  0.000E+00  0.169E-03
071638.462       25790      216022  0.214E-02  0.000E+00  0.000E+00  0.908E+01  0.000E+00  0.428E+00  0.000E+00  0.169E-03
072638.476       25974      217930  0.214E-02  0.000E+00  0.000E+00  0.914E+01  0.000E+00  0.429E+00  0.000E+00  0.169E-03
073638.547       26163      219827  0.214E-02  0.000E+00  0.000E+00  0.915E+01  0.000E+00  0.445E+00  0.000E+00  0.168E-03
074638.388       26366      221682  0.213E-02  0.000E+00  0.000E+00  0.926E+01  0.000E+00  0.463E+00  0.000E+00  0.168E-03
075638.301       26556      223581  0.213E-02  0.000E+00  0.000E+00  0.916E+01  0.000E+00  0.427E+00  0.000E+00  0.168E-03
080638.400       26764      225480  0.213E-02  0.000E+00  0.000E+00  0.922E+01  0.000E+00  0.448E+00  0.000E+00  0.168E-03
081638.496       26958      227377  0.213E-02  0.000E+00  0.000E+00  0.911E+01  0.000E+00  0.450E+00  0.000E+00  0.168E-03
082638.483       27146      229283  0.213E-02  0.000E+00  0.000E+00  0.921E+01  0.000E+00  0.460E+00  0.000E+00  0.168E-03
083638.399       27351      231199  0.213E-02  0.000E+00  0.000E+00  0.911E+01  0.000E+00  0.443E+00  0.000E+00  0.167E-03
084638.293       27540      233103  0.213E-02  0.000E+00  0.000E+00  0.932E+01  0.000E+00  0.459E+00  0.000E+00  0.167E-03
085638.422       27740      235010  0.213E-02  0.000E+00  0.000E+00  0.914E+01  0.000E+00  0.492E+00  0.000E+00  0.167E-03
090638.403       27949      236916  0.213E-02  0.000E+00  0.000E+00  0.914E+01  0.000E+00  0.481E+00  0.000E+00  0.167E-03
091638.398       28134      238822  0.213E-02  0.000E+00  0.000E+00  0.916E+01  0.000E+00  0.447E+00  0.000E+00  0.167E-03
092638.397       28330      240730  0.213E-02  0.000E+00  0.000E+00  0.914E+01  0.000E+00  0.448E+00  0.000E+00  0.167E-03
093638.302       28527      242632  0.213E-02  0.000E+00  0.000E+00  0.916E+01  0.000E+00  0.489E+00  0.000E+00  0.167E-03
094638.386       28734      244543  0.213E-02  0.000E+00  0.000E+00  0.923E+01  0.000E+00  0.459E+00  0.000E+00  0.167E-03
095638.278       28952      246452  0.213E-02  0.000E+00  0.000E+00  0.914E+01  0.000E+00  0.472E+00  0.000E+00  0.166E-03
100638.542       29129      248355  0.213E-02  0.000E+00  0.000E+00  0.915E+01  0.000E+00  0.528E+00  0.000E+00  0.166E-03
101638.369       29309      250261  0.213E-02  0.000E+00  0.000E+00  0.915E+01  0.000E+00  0.489E+00  0.000E+00  0.166E-03
102638.496       29497      252169  0.213E-02  0.000E+00  0.000E+00  0.915E+01  0.000E+00  0.471E+00  0.000E+00  0.166E-03
103638.401       29687      254070  0.213E-02  0.000E+00  0.000E+00  0.980E+01  0.000E+00  0.471E+00  0.000E+00  0.166E-03
104638.286       29885      255972  0.213E-02  0.000E+00  0.000E+00  0.933E+01  0.000E+00  0.440E+00  0.000E+00  0.166E-03
105638.272       30079      257879  0.213E-02  0.000E+00  0.000E+00  0.930E+01  0.000E+00  0.452E+00  0.000E+00  0.166E-03
110638.421       30288      259794  0.213E-02  0.000E+00  0.000E+00  0.885E+01  0.000E+00  0.452E+00  0.000E+00  0.166E-03
111638.436       30456      261708  0.213E-02  0.000E+00  0.000E+00  0.917E+01  0.000E+00  0.451E+00  0.000E+00  0.165E-03
112638.495       30676      263629  0.213E-02  0.000E+00  0.000E+00  0.897E+01  0.000E+00  0.441E+00  0.000E+00  0.165E-03
113638.358       30886      265543  0.213E-02  0.000E+00  0.000E+00  0.920E+01  0.000E+00  0.398E+00  0.000E+00  0.165E-03
114638.453       31090      267464  0.213E-02  0.000E+00  0.000E+00  0.900E+01  0.000E+00  0.396E+00  0.000E+00  0.165E-03
115638.546       31305      269378  0.213E-02  0.000E+00  0.000E+00  0.894E+01  0.000E+00  0.396E+00  0.000E+00  0.165E-03
120638.437       31500      271280  0.213E-02  0.000E+00  0.000E+00  0.885E+01  0.000E+00  0.399E+00  0.000E+00  0.165E-03
121638.323       31680      273185  0.213E-02  0.000E+00  0.000E+00  0.897E+01  0.000E+00  0.399E+00  0.000E+00  0.165E-03
122638.294       31857      275103  0.213E-02  0.000E+00  0.000E+00  0.894E+01  0.000E+00  0.413E+00  0.000E+00  0.165E-03
123638.542       32048      277012  0.213E-02  0.000E+00  0.000E+00  0.903E+01  0.000E+00  0.413E+00  0.000E+00  0.165E-03
124638.302       32246      278925  0.213E-02  0.000E+00  0.000E+00  0.877E+01  0.000E+00  0.412E+00  0.000E+00  0.165E-03
125638.307       32448      280837  0.213E-02  0.000E+00  0.000E+00  0.878E+01  0.000E+00  0.415E+00  0.000E+00  0.165E-03
130638.413       32623      282748  0.213E-02  0.000E+00  0.000E+00  0.895E+01  0.000E+00  0.399E+00  0.000E+00  0.164E-03
131638.325       32821      284650  0.213E-02  0.000E+00  0.000E+00  0.862E+01  0.000E+00  0.406E+00  0.000E+00  0.164E-03
132638.491       33022      286567  0.213E-02  0.000E+00  0.000E+00  0.886E+01  0.000E+00  0.402E+00  0.000E+00  0.164E-03
133638.303       33186      288476  0.213E-02  0.000E+00  0.000E+00  0.874E+01  0.000E+00  0.400E+00  0.000E+00  0.164E-03
134638.343       33369      290385  0.213E-02  0.000E+00  0.000E+00  0.863E+01  0.000E+00  0.413E+00  0.000E+00  0.164E-03
135638.433       33546      292300  0.213E-02  0.000E+00  0.000E+00  0.864E+01  0.000E+00  0.414E+00  0.000E+00  0.164E-03
140638.370       33763      294213  0.213E-02  0.000E+00  0.000E+00  0.870E+01  0.000E+00  0.424E+00  0.000E+00  0.164E-03
141638.534       33959      296122  0.213E-02  0.000E+00  0.000E+00  0.865E+01  0.000E+00  0.406E+00  0.000E+00  0.164E-03
142638.413       34147      298032  0.213E-02  0.000E+00  0.000E+00  0.865E+01  0.000E+00  0.400E+00  0.000E+00  0.164E-03
143638.425       34329      299893  0.213E-02  0.000E+00  0.000E+00  0.865E+01  0.000E+00  0.400E+00  0.000E+00  0.163E-03
144638.366       34513      301798  0.213E-02  0.000E+00  0.000E+00  0.869E+01  0.000E+00  0.401E+00  0.000E+00  0.163E-03
145638.351       34726      303700  0.213E-02  0.000E+00  0.000E+00  0.891E+01  0.000E+00  0.388E+00  0.000E+00  0.163E-03
150638.502       34903      305605  0.213E-02  0.000E+00  0.000E+00  0.880E+01  0.000E+00  0.400E+00  0.000E+00  0.163E-03
151638.342       35095      307513  0.213E-02  0.000E+00  0.000E+00  0.887E+01  0.000E+00  0.411E+00  0.000E+00  0.163E-03
152638.321       35283      309428  0.213E-02  0.000E+00  0.000E+00  0.879E+01  0.000E+00  0.401E+00  0.000E+00  0.163E-03
153638.504       35478      311344  0.213E-02  0.000E+00  0.000E+00  0.875E+01  0.000E+00  0.387E+00  0.000E+00  0.163E-03
154638.531       35666      313244  0.212E-02  0.000E+00  0.000E+00  0.875E+01  0.000E+00  0.388E+00  0.000E+00  0.163E-03
155638.309       35842      315158  0.212E-02  0.000E+00  0.000E+00  0.891E+01  0.000E+00  0.388E+00  0.000E+00  0.163E-03
160638.337       36054      317074  0.212E-02  0.000E+00  0.000E+00  0.890E+01  0.000E+00  0.380E+00  0.000E+00  0.162E-03
161638.285       36235      318990  0.212E-02  0.000E+00  0.000E+00  0.862E+01  0.000E+00  0.380E+00  0.000E+00  0.162E-03
162638.295       36434      320914  0.212E-02  0.000E+00  0.000E+00  0.922E+01  0.000E+00  0.420E+00  0.000E+00  0.162E-03
163638.524       36622      322844  0.212E-02  0.000E+00  0.000E+00  0.881E+01  0.000E+00  0.420E+00  0.000E+00  0.162E-03
164638.260       36819      324759  0.212E-02  0.000E+00  0.000E+00  0.872E+01  0.000E+00  0.417E+00  0.000E+00  0.162E-03
165638.497       37013      326678  0.212E-02  0.000E+00  0.000E+00  0.871E+01  0.000E+00  0.418E+00  0.000E+00  0.162E-03
170638.542       37218      328594  0.212E-02  0.000E+00  0.000E+00  0.880E+01  0.000E+00  0.422E+00  0.000E+00  0.162E-03
171638.305       37420      330517  0.212E-02  0.000E+00  0.000E+00  0.880E+01  0.000E+00  0.420E+00  0.000E+00  0.162E-03
172638.555       37616      332435  0.212E-02  0.000E+00  0.000E+00  0.872E+01  0.000E+00  0.464E+00  0.000E+00  0.162E-03
173638.440       37814      334349  0.212E-02  0.000E+00  0.000E+00  0.880E+01  0.000E+00  0.400E+00  0.000E+00  0.162E-03
174638.319       37999      336256  0.212E-02  0.000E+00  0.000E+00  0.901E+01  0.000E+00  0.391E+00  0.000E+00  0.161E-03
175638.377       38197      338157  0.212E-02  0.000E+00  0.000E+00  0.857E+01  0.000E+00  0.415E+00  0.000E+00  0.161E-03
180638.366       38376      340064  0.212E-02  0.000E+00  0.000E+00  0.848E+01  0.000E+00  0.414E+00  0.000E+00  0.161E-03
181638.329       38562      341969  0.212E-02  0.000E+00  0.000E+00  0.856E+01  0.000E+00  0.412E+00  0.000E+00  0.161E-03
182638.476       38765      343882  0.212E-02  0.000E+00  0.000E+00  0.856E+01  0.000E+00  0.410E+00  0.000E+00  0.161E-03
183638.368       38974      345784  0.212E-02  0.000E+00  0.000E+00  0.844E+01  0.000E+00  0.426E+00  0.000E+00  0.161E-03
184638.463       39174      347694  0.212E-02  0.000E+00  0.000E+00  0.853E+01  0.000E+00  0.437E+00  0.000E+00  0.161E-03
185638.383       39382      349615  0.212E-02  0.000E+00  0.000E+00  0.853E+01  0.000E+00  0.404E+00  0.000E+00  0.161E-03
190638.266       39565      351532  0.212E-02  0.000E+00  0.000E+00  0.862E+01  0.000E+00  0.391E+00  0.000E+00  0.161E-03
191638.338       39760      353452  0.212E-02  0.000E+00  0.000E+00  0.841E+01  0.000E+00  0.392E+00  0.000E+00  0.160E-03
192638.491       39960      355384  0.212E-02  0.000E+00  0.000E+00  0.842E+01  0.000E+00  0.392E+00  0.000E+00  0.160E-03
193638.387       40132      357314  0.212E-02  0.000E+00  0.000E+00  0.846E+01  0.000E+00  0.399E+00  0.000E+00  0.160E-03
194638.439       40331      359231  0.212E-02  0.000E+00  0.000E+00  0.849E+01  0.000E+00  0.406E+00  0.000E+00  0.160E-03
195638.366       40553      361156  0.212E-02  0.000E+00  0.000E+00  0.873E+01  0.000E+00  0.382E+00  0.000E+00  0.160E-03
200638.392       40713      363081  0.212E-02  0.000E+00  0.000E+00  0.885E+01  0.000E+00  0.430E+00  0.000E+00  0.160E-03
201638.465       40924      365001  0.212E-02  0.000E+00  0.000E+00  0.870E+01  0.000E+00  0.463E+00  0.000E+00  0.160E-03
202638.293       41129      366912  0.212E-02  0.000E+00  0.000E+00  0.870E+01  0.000E+00  0.417E+00  0.000E+00  0.159E-03
203638.345       41315      368817  0.212E-02  0.000E+00  0.000E+00  0.893E+01  0.000E+00  0.417E+00  0.000E+00  0.159E-03
204638.434       41515      370727  0.212E-02  0.000E+00  0.000E+00  0.889E+01  0.000E+00  0.417E+00  0.000E+00  0.159E-03
205638.292       41685      372632  0.212E-02  0.000E+00  0.000E+00  0.887E+01  0.000E+00  0.425E+00  0.000E+00  0.159E-03
210638.339       41858      374539  0.212E-02  0.000E+00  0.000E+00  0.872E+01  0.000E+00  0.397E+00  0.000E+00  0.159E-03
211638.562       42052      376448  0.212E-02  0.000E+00  0.000E+00  0.874E+01  0.000E+00  0.435E+00  0.000E+00  0.159E-03
212638.321       42240      378348  0.212E-02  0.000E+00  0.000E+00  0.882E+01  0.000E+00  0.427E+00  0.000E+00  0.159E-03
213638.396       42435      380258  0.212E-02  0.000E+00  0.000E+00  0.894E+01  0.000E+00  0.426E+00  0.000E+00  0.159E-03
214638.287       42629      382190  0.212E-02  0.000E+00  0.000E+00  0.886E+01  0.000E+00  0.426E+00  0.000E+00  0.159E-03
215638.348       42834      384111  0.212E-02  0.000E+00  0.000E+00  0.867E+01  0.000E+00  0.425E+00  0.000E+00  0.159E-03
